"by15","block","campbell_panel_temp_C","teros_MP_1_kPa","teros_soil_temp_1_C","teros_soil_temp_2_C","watermark_MP_1_kPa","watermark_MP_2_kPa","date"
2019-11-01 14:00:00,"W",24.87,-8.4,28.62,NA,-5.516,NA,2019-11-01
2019-11-01 14:15:00,"D",24.89,-1374,26.9,NA,-133.4,NA,2019-11-01
2019-11-01 14:15:00,"M",26.28,-98,27.41,25.4,NA,-347.1,2019-11-01
2019-11-01 14:15:00,"W",24.84,-8.4,29.08,NA,-5.58,NA,2019-11-01
2019-11-01 14:30:00,"D",24.69,-1380,26.9,NA,-130.3,NA,2019-11-01
2019-11-01 14:30:00,"M",26.13,-113,27.63,25.4,NA,-344.7,2019-11-01
2019-11-01 14:30:00,"W",24.69,-8.4,29.3,NA,-5.556,NA,2019-11-01
2019-11-01 14:45:00,"D",24.39,-1402,26.86,NA,-131.3,NA,2019-11-01
2019-11-01 14:45:00,"M",25.89,-130.6,27.85,25.4,NA,-344.6,2019-11-01
2019-11-01 14:45:00,"W",24.45,-8.4,29.28,NA,-5.555,NA,2019-11-01
2019-11-01 15:00:00,"D",24.07,-1385,25.92,NA,-128.2,NA,2019-11-01
2019-11-01 15:00:00,"M",25.58,-150.4,28.03,25.39,NA,-342.1,2019-11-01
2019-11-01 15:15:00,"D",24.07,-1427,26.61,NA,-127.6,NA,2019-11-01
2019-11-01 15:15:00,"W",24.69,-8.18,28.15,NA,-5.314,NA,2019-11-01
2019-11-01 15:30:00,"D",24.22,-1447,26.46,NA,-130.5,NA,2019-11-01
2019-11-01 15:30:00,"W",24.72,-8.4,28.74,NA,-5.385,NA,2019-11-01
2019-11-01 15:45:00,"D",24.33,-1460,26.36,NA,-129.6,NA,2019-11-01
2019-11-01 15:45:00,"W",24.81,-8.4,28.57,NA,-5.326,NA,2019-11-01
2019-11-01 16:00:00,"D",24.42,-1481,26.28,NA,-130.5,NA,2019-11-01
2019-11-01 16:00:00,"W",24.84,-8.4,28.44,NA,-5.259,NA,2019-11-01
2019-11-01 16:15:00,"D",24.3,-1501,26.09,NA,-129.7,NA,2019-11-01
2019-11-01 16:15:00,"W",24.69,-8.4,28.26,NA,-5.217,NA,2019-11-01
2019-11-01 16:30:00,"D",24.1,-1544,25.95,NA,-125.9,NA,2019-11-01
2019-11-01 16:30:00,"W",24.45,-8.4,27.96,NA,-5.157,NA,2019-11-01
2019-11-01 16:45:00,"D",23.84,-1594,25.78,NA,-131.2,NA,2019-11-01
2019-11-01 16:45:00,"W",24.19,-8.4,27.69,NA,-5.057,NA,2019-11-01
2019-11-01 17:00:00,"D",23.52,-1635,25.58,NA,-126.3,NA,2019-11-01
2019-11-01 17:00:00,"W",23.9,-8.4,27.4,NA,-5.028,NA,2019-11-01
2019-11-01 17:15:00,"D",23.29,-1663,25.35,NA,-130,NA,2019-11-01
2019-11-01 17:15:00,"W",23.64,-8.4,27.09,NA,-4.956,NA,2019-11-01
2019-11-01 17:30:00,"D",23.21,-1687,25.13,NA,-127.7,NA,2019-11-01
2019-11-01 17:30:00,"W",23.52,-8.4,26.8,NA,-4.925,NA,2019-11-01
2019-11-01 17:45:00,"D",23.18,-1705,24.92,NA,-126.8,NA,2019-11-01
2019-11-01 17:45:00,"W",23.47,-8.4,26.51,NA,-4.832,NA,2019-11-01
2019-11-01 18:00:00,"D",23.18,-1732,24.74,NA,-126,NA,2019-11-01
2019-11-01 18:00:00,"W",23.41,-8.4,26.23,NA,-4.798,NA,2019-11-01
2019-11-01 18:15:00,"D",23.15,-1769,24.56,NA,-127.6,NA,2019-11-01
2019-11-01 18:15:00,"W",23.38,-8.4,25.94,NA,-4.732,NA,2019-11-01
2019-11-01 18:30:00,"D",23.15,-1813,24.4,NA,-127.3,NA,2019-11-01
2019-11-01 18:30:00,"W",23.41,-8.4,25.73,NA,-4.728,NA,2019-11-01
2019-11-01 18:45:00,"D",23.07,-1868,24.26,NA,-128.4,NA,2019-11-01
2019-11-01 18:45:00,"W",23.29,-8.4,25.53,NA,-4.708,NA,2019-11-01
2019-11-01 19:00:00,"D",22.81,-1896,24.12,NA,-127.1,NA,2019-11-01
2019-11-01 19:00:00,"W",23.07,-8.4,25.34,NA,-4.7,NA,2019-11-01
2019-11-01 19:15:00,"D",22.56,-1834,23.95,NA,-127.7,NA,2019-11-01
2019-11-01 19:15:00,"W",22.78,-8.4,25.15,NA,-4.665,NA,2019-11-01
2019-11-01 19:30:00,"D",22.36,-1623,23.77,NA,-128.9,NA,2019-11-01
2019-11-01 19:30:00,"W",22.59,-8.4,24.96,NA,-4.549,NA,2019-11-01
2019-11-01 19:45:00,"D",22.17,-1637,23.52,NA,-129.8,NA,2019-11-01
2019-11-01 19:45:00,"W",22.42,-8.4,24.56,NA,-4.373,NA,2019-11-01
2019-11-01 20:00:00,"D",22.06,-1661,23.3,NA,-129.6,NA,2019-11-01
2019-11-01 20:00:00,"W",22.33,-8.4,23.96,NA,-4.291,NA,2019-11-01
2019-11-01 20:15:00,"D",22.03,-1677,23.13,NA,-129.6,NA,2019-11-01
2019-11-01 20:15:00,"W",22.31,-8.4,23.5,NA,-4.366,NA,2019-11-01
2019-11-01 20:30:00,"D",21.89,-1700,22.97,NA,-129.2,NA,2019-11-01
2019-11-01 20:30:00,"W",22.11,-8.4,23.2,NA,-4.367,NA,2019-11-01
2019-11-01 20:45:00,"D",21.64,-1725,22.82,NA,-127.4,NA,2019-11-01
2019-11-01 20:45:00,"W",21.7,-8.4,22.99,NA,-4.381,NA,2019-11-01
2019-11-01 21:00:00,"D",21.34,-1780,22.65,NA,-128.3,NA,2019-11-01
2019-11-01 21:00:00,"W",21.29,-8.4,22.78,NA,-4.347,NA,2019-11-01
2019-11-01 21:15:00,"D",21.1,-1878,22.44,NA,-133.2,NA,2019-11-01
2019-11-01 21:15:00,"W",20.96,-8.4,22.59,NA,-4.344,NA,2019-11-01
2019-11-01 21:30:00,"D",20.88,-1952,22.24,NA,-131.8,NA,2019-11-01
2019-11-01 21:30:00,"W",20.69,-8.4,22.4,NA,-4.313,NA,2019-11-01
2019-11-01 21:45:00,"D",20.72,-2000,22.03,NA,-131.2,NA,2019-11-01
2019-11-01 21:45:00,"W",20.5,-8.4,22.22,NA,-4.339,NA,2019-11-01
2019-11-01 22:00:00,"D",20.53,-2054,21.82,NA,-133.8,NA,2019-11-01
2019-11-01 22:00:00,"W",20.4,-8.4,22.04,NA,-4.332,NA,2019-11-01
2019-11-01 22:15:00,"D",20.4,-2129,21.62,NA,-129.7,NA,2019-11-01
2019-11-01 22:15:00,"W",20.26,-8.4,21.85,NA,-4.347,NA,2019-11-01
2019-11-01 22:30:00,"D",20.26,-2260,21.42,NA,-134.6,NA,2019-11-01
2019-11-01 22:30:00,"W",20.15,-8.4,21.68,NA,-4.323,NA,2019-11-01
2019-11-01 22:45:00,"D",20.15,-2362,21.22,NA,-131.7,NA,2019-11-01
2019-11-01 22:45:00,"W",20.08,-8.4,21.52,NA,-4.305,NA,2019-11-01
2019-11-01 23:00:00,"D",20.02,-2415,21.03,NA,-134.6,NA,2019-11-01
2019-11-01 23:00:00,"W",19.97,-8.4,21.35,NA,-4.31,NA,2019-11-01
2019-11-01 23:15:00,"D",19.94,-2460,20.84,NA,-132.5,NA,2019-11-01
2019-11-01 23:15:00,"W",19.92,-8.4,21.2,NA,-4.321,NA,2019-11-01
2019-11-01 23:30:00,"D",19.84,-2489,20.65,NA,-133.1,NA,2019-11-01
2019-11-01 23:30:00,"W",19.86,-8.4,21.05,NA,-4.31,NA,2019-11-01
2019-11-01 23:45:00,"D",19.76,-2525,20.48,NA,-137.5,NA,2019-11-01
2019-11-01 23:45:00,"W",19.78,-8.4,20.92,NA,-4.298,NA,2019-11-01
2019-11-02 00:00:00,"D",19.68,-2572,20.32,NA,-133.5,NA,2019-11-02
2019-11-02 00:00:00,"W",19.73,-8.4,20.76,NA,-4.317,NA,2019-11-02
2019-11-02 00:15:00,"D",19.63,-2631,20.16,NA,-138.2,NA,2019-11-02
2019-11-02 00:15:00,"W",19.68,-8.4,20.64,NA,-4.277,NA,2019-11-02
2019-11-02 00:30:00,"D",19.55,-2682,20.01,NA,-134.6,NA,2019-11-02
2019-11-02 00:30:00,"W",19.63,-8.4,20.52,NA,-4.334,NA,2019-11-02
2019-11-02 00:45:00,"D",19.52,-2777,19.86,NA,-136.1,NA,2019-11-02
2019-11-02 00:45:00,"W",19.55,-8.4,20.39,NA,-4.343,NA,2019-11-02
2019-11-02 01:00:00,"D",19.47,-2836,19.73,NA,-136.1,NA,2019-11-02
2019-11-02 01:00:00,"W",19.49,-8.4,20.27,NA,-4.349,NA,2019-11-02
2019-11-02 01:15:00,"D",19.36,-2880,19.58,NA,-136.4,NA,2019-11-02
2019-11-02 01:15:00,"W",19.44,-8.4,20.17,NA,-4.347,NA,2019-11-02
2019-11-02 01:30:00,"D",19.31,-2916,19.38,NA,-138,NA,2019-11-02
2019-11-02 01:30:00,"W",19.36,-8.4,20.05,NA,-4.343,NA,2019-11-02
2019-11-02 01:45:00,"D",19.26,-2936,19.26,NA,-134.8,NA,2019-11-02
2019-11-02 01:45:00,"W",19.34,-8.4,19.95,NA,-4.351,NA,2019-11-02
2019-11-02 02:00:00,"D",19.23,-2950,19.14,NA,-135.1,NA,2019-11-02
2019-11-02 02:00:00,"W",19.34,-8.4,19.84,NA,-4.352,NA,2019-11-02
2019-11-02 02:15:00,"D",19.21,-2973,19.04,NA,-136,NA,2019-11-02
2019-11-02 02:15:00,"W",19.28,-8.4,19.75,NA,-4.343,NA,2019-11-02
2019-11-02 02:30:00,"D",19.18,-2987,18.93,NA,-133.4,NA,2019-11-02
2019-11-02 02:30:00,"W",19.28,-8.4,19.65,NA,-4.381,NA,2019-11-02
2019-11-02 02:45:00,"D",19.31,-3014,18.81,NA,-139.6,NA,2019-11-02
2019-11-02 02:45:00,"W",19.42,-8.4,19.57,NA,-4.361,NA,2019-11-02
2019-11-02 03:00:00,"D",19.49,-3002,18.72,NA,-139.2,NA,2019-11-02
2019-11-02 03:00:00,"W",19.6,-8.4,19.4,NA,-4.363,NA,2019-11-02
2019-11-02 03:15:00,"D",19.76,-2999,18.7,NA,-139.8,NA,2019-11-02
2019-11-02 03:15:00,"W",19.84,-8.4,19.4,NA,-4.354,NA,2019-11-02
2019-11-02 03:30:00,"D",20.05,-3005,18.7,NA,-137.7,NA,2019-11-02
2019-11-02 03:30:00,"W",20.08,-8.4,19.4,NA,-4.412,NA,2019-11-02
2019-11-02 03:45:00,"D",20.29,-2993,18.7,NA,-136.4,NA,2019-11-02
2019-11-02 03:45:00,"W",20.34,-8.4,19.4,NA,-4.412,NA,2019-11-02
2019-11-02 04:00:00,"D",20.5,-2978,18.71,NA,-138.8,NA,2019-11-02
2019-11-02 04:00:00,"W",20.53,-8.4,19.4,NA,-4.448,NA,2019-11-02
2019-11-02 04:15:00,"D",20.72,-2955,18.8,NA,-139.6,NA,2019-11-02
2019-11-02 04:15:00,"W",20.74,-8.4,19.44,NA,-4.443,NA,2019-11-02
2019-11-02 04:30:00,"D",20.85,-2934,18.87,NA,-143.2,NA,2019-11-02
2019-11-02 04:30:00,"W",20.88,-8.4,19.6,NA,-4.49,NA,2019-11-02
2019-11-02 04:45:00,"D",20.96,-2887,18.97,NA,-135.8,NA,2019-11-02
2019-11-02 04:45:00,"W",20.99,-8.4,19.64,NA,-4.493,NA,2019-11-02
2019-11-02 05:00:00,"D",21.02,-2862,19.04,NA,-139.3,NA,2019-11-02
2019-11-02 05:00:00,"W",21.04,-8.4,19.7,NA,-4.521,NA,2019-11-02
2019-11-02 05:15:00,"D",21.02,-2838,19.11,NA,-140.1,NA,2019-11-02
2019-11-02 05:15:00,"W",21.04,-8.4,19.74,NA,-4.529,NA,2019-11-02
2019-11-02 05:30:00,"D",21.04,-2783,19.2,NA,-140.4,NA,2019-11-02
2019-11-02 05:30:00,"W",21.07,-8.4,19.8,NA,-4.525,NA,2019-11-02
2019-11-02 05:45:00,"D",21.1,-2752,19.26,NA,-139.2,NA,2019-11-02
2019-11-02 05:45:00,"W",21.15,-8.4,19.8,NA,-4.484,NA,2019-11-02
2019-11-02 06:00:00,"D",21.18,-2727,19.31,NA,-138.1,NA,2019-11-02
2019-11-02 06:00:00,"W",21.23,-8.4,19.87,NA,-4.545,NA,2019-11-02
2019-11-02 06:15:00,"D",21.26,-2688,19.4,NA,-140.1,NA,2019-11-02
2019-11-02 06:15:00,"W",21.31,-8.4,19.9,NA,-4.56,NA,2019-11-02
2019-11-02 06:30:00,"D",21.31,-2651,19.54,NA,-139.7,NA,2019-11-02
2019-11-02 06:30:00,"W",21.37,-8.4,19.98,NA,-4.557,NA,2019-11-02
2019-11-02 06:45:00,"D",21.37,-2624,19.63,NA,-137.1,NA,2019-11-02
2019-11-02 06:45:00,"W",21.45,-8.4,20,NA,-4.548,NA,2019-11-02
2019-11-02 07:00:00,"D",21.42,-2596,19.71,NA,-138.3,NA,2019-11-02
2019-11-02 07:00:00,"W",21.51,-8.4,20.1,NA,-4.581,NA,2019-11-02
2019-11-02 07:15:00,"D",21.62,-2572,19.8,NA,-140,NA,2019-11-02
2019-11-02 07:15:00,"W",21.7,-8.4,20.12,NA,-4.59,NA,2019-11-02
2019-11-02 07:30:00,"D",22.03,-2554,19.91,NA,-139.4,NA,2019-11-02
2019-11-02 07:30:00,"W",22.14,-8.4,20.21,NA,-4.48,NA,2019-11-02
2019-11-02 07:45:00,"D",22.5,-2528,20.06,NA,-140.1,NA,2019-11-02
2019-11-02 07:45:00,"W",22.67,-8.4,20.35,NA,-4.577,NA,2019-11-02
2019-11-02 08:00:00,"D",22.92,-2504,20.28,NA,-140.9,NA,2019-11-02
2019-11-02 08:00:00,"W",23.12,-8.4,20.54,NA,-4.597,NA,2019-11-02
2019-11-02 08:15:00,"D",23.41,-2461,20.51,NA,-138.4,NA,2019-11-02
2019-11-02 08:15:00,"W",23.67,-8.4,20.76,NA,-4.664,NA,2019-11-02
2019-11-02 08:30:00,"D",23.96,-2420,20.8,NA,-141.5,NA,2019-11-02
2019-11-02 08:30:00,"W",24.33,-8.4,21.01,NA,-4.693,NA,2019-11-02
2019-11-02 08:45:00,"D",24.51,-2369,21.14,NA,-142.5,NA,2019-11-02
2019-11-02 08:45:00,"W",25.04,-8.4,21.29,NA,-4.639,NA,2019-11-02
2019-11-02 09:00:00,"D",25.04,-2272,21.55,NA,-142.6,NA,2019-11-02
2019-11-02 09:00:00,"W",25.58,-8.4,21.62,NA,-4.702,NA,2019-11-02
2019-11-02 09:15:00,"D",25.43,-2117,22.02,NA,-143.4,NA,2019-11-02
2019-11-02 09:15:00,"W",25.89,-8.4,21.98,NA,-4.693,NA,2019-11-02
2019-11-02 09:30:00,"D",25.67,-2029,22.52,NA,-138.4,NA,2019-11-02
2019-11-02 09:30:00,"W",25.92,-8.4,22.36,NA,-4.577,NA,2019-11-02
2019-11-02 09:45:00,"D",25.79,-1965,23.01,NA,-136.1,NA,2019-11-02
2019-11-02 09:45:00,"W",25.83,-8.4,22.74,NA,-4.608,NA,2019-11-02
2019-11-02 10:00:00,"D",25.89,-1895,23.49,NA,-141.6,NA,2019-11-02
2019-11-02 10:00:00,"W",25.73,-8.4,23.11,NA,-4.668,NA,2019-11-02
2019-11-02 10:15:00,"D",26.01,-1769,23.96,NA,-143,NA,2019-11-02
2019-11-02 10:15:00,"W",25.7,-8.4,23.5,NA,-4.824,NA,2019-11-02
2019-11-02 10:30:00,"D",26.22,-1713,24.36,NA,-140.6,NA,2019-11-02
2019-11-02 10:30:00,"W",25.79,-8.4,23.93,NA,-4.759,NA,2019-11-02
2019-11-02 10:45:00,"D",26.47,-1676,24.76,NA,-137.6,NA,2019-11-02
2019-11-02 10:45:00,"W",25.98,-8.4,24.29,NA,-4.716,NA,2019-11-02
2019-11-02 11:00:00,"D",26.74,-1635,25.15,NA,-138.7,NA,2019-11-02
2019-11-02 11:00:00,"W",25.98,-8.4,24.65,NA,-4.696,NA,2019-11-02
2019-11-02 11:15:00,"D",26.9,-1560,25.54,NA,-140.8,NA,2019-11-02
2019-11-02 11:15:00,"W",25.92,-8.4,24.99,NA,-4.742,NA,2019-11-02
2019-11-02 11:30:00,"D",27.37,-1500,25.89,NA,-141.8,NA,2019-11-02
2019-11-02 11:30:00,"W",26.07,-8.4,25.3,NA,-4.732,NA,2019-11-02
2019-11-02 11:45:00,"D",27.69,-1460,26.32,NA,-138.2,NA,2019-11-02
2019-11-02 11:45:00,"W",26.28,-8.4,25.66,NA,-4.765,NA,2019-11-02
2019-11-02 12:00:00,"D",28.07,-1435,26.72,NA,-137.6,NA,2019-11-02
2019-11-02 12:00:00,"W",26.44,-8.4,26.08,NA,-4.839,NA,2019-11-02
2019-11-02 12:15:00,"D",28.27,-1398,27.13,NA,-139.2,NA,2019-11-02
2019-11-02 12:15:00,"W",26.53,-8.4,26.58,NA,-4.846,NA,2019-11-02
2019-11-02 12:30:00,"D",28.2,-1334,27.58,NA,-138,NA,2019-11-02
2019-11-02 12:30:00,"W",26.41,-8.4,27.1,NA,-4.88,NA,2019-11-02
2019-11-02 12:45:00,"D",28.17,-1283,28.08,NA,-140.7,NA,2019-11-02
2019-11-02 12:45:00,"W",26.41,-8.4,27.75,NA,-5.01,NA,2019-11-02
2019-11-02 13:00:00,"D",28.14,-1253,28.63,NA,-140.7,NA,2019-11-02
2019-11-02 13:00:00,"W",26.41,-8.4,28.47,NA,-5.085,NA,2019-11-02
2019-11-02 13:15:00,"D",28.1,-1224,29.17,NA,-144.2,NA,2019-11-02
2019-11-02 13:15:00,"W",26.44,-8.4,28.96,NA,-5.133,NA,2019-11-02
2019-11-02 13:30:00,"D",28.17,-1171,29.75,NA,-145.5,NA,2019-11-02
2019-11-02 13:30:00,"W",26.65,-8.4,29.66,NA,-5.258,NA,2019-11-02
2019-11-02 13:45:00,"D",28.2,-1120,30.26,NA,-141.9,NA,2019-11-02
2019-11-02 13:45:00,"W",26.78,-8.4,30.58,NA,-5.375,NA,2019-11-02
2019-11-02 14:00:00,"D",28.14,-1102,30.61,NA,-145.4,NA,2019-11-02
2019-11-02 14:00:00,"W",26.78,-8.4,31.49,NA,-5.561,NA,2019-11-02
2019-11-02 14:15:00,"D",28.07,-1093,30.82,NA,-143.2,NA,2019-11-02
2019-11-02 14:15:00,"W",26.72,-8.4,32.04,NA,-5.596,NA,2019-11-02
2019-11-02 14:30:00,"D",27.98,-1088,30.97,NA,-141.5,NA,2019-11-02
2019-11-02 14:30:00,"W",26.68,-8.4,32.31,NA,-5.629,NA,2019-11-02
2019-11-02 14:45:00,"D",27.78,-1092,31.1,NA,-146.4,NA,2019-11-02
2019-11-02 14:45:00,"W",26.47,-8.4,32.31,NA,-5.603,NA,2019-11-02
2019-11-02 15:00:00,"D",27.59,-1097,31.06,NA,-146.6,NA,2019-11-02
2019-11-02 15:00:00,"W",26.37,-8.4,32.13,NA,-5.503,NA,2019-11-02
2019-11-02 15:15:00,"D",27.37,-1100,30.9,NA,-141.5,NA,2019-11-02
2019-11-02 15:15:00,"W",26.25,-8.4,31.87,NA,-5.397,NA,2019-11-02
2019-11-02 15:30:00,"D",27.18,-1109,30.85,NA,-144.3,NA,2019-11-02
2019-11-02 15:30:00,"W",26.19,-8.4,31.68,NA,-5.342,NA,2019-11-02
2019-11-02 15:45:00,"D",27.03,-1122,30.76,NA,-142.7,NA,2019-11-02
2019-11-02 15:45:00,"W",26.16,-8.4,31.49,NA,-5.246,NA,2019-11-02
2019-11-02 16:00:00,"D",26.87,-1138,30.66,NA,-137.1,NA,2019-11-02
2019-11-02 16:00:00,"W",26.16,-8.4,31.3,NA,-5.185,NA,2019-11-02
2019-11-02 16:15:00,"D",26.84,-1164,30.55,NA,-140.8,NA,2019-11-02
2019-11-02 16:15:00,"W",26.25,-8.4,31.09,NA,-5.133,NA,2019-11-02
2019-11-02 16:30:00,"D",26.9,-1193,30.43,NA,-145.8,NA,2019-11-02
2019-11-02 16:30:00,"W",26.44,-8.4,30.8,NA,-5.05,NA,2019-11-02
2019-11-02 16:45:00,"D",26.93,-1217,30.28,NA,-141.2,NA,2019-11-02
2019-11-02 16:45:00,"W",26.53,-8.4,30.59,NA,-4.967,NA,2019-11-02
2019-11-02 17:00:00,"D",26.78,-1238,30.16,NA,-144.1,NA,2019-11-02
2019-11-02 17:00:00,"W",26.47,-8.4,30.39,NA,-4.949,NA,2019-11-02
2019-11-02 17:15:00,"D",26.53,-1253,30,NA,-142.6,NA,2019-11-02
2019-11-02 17:15:00,"W",26.25,-8.4,30.19,NA,-4.895,NA,2019-11-02
2019-11-02 17:30:00,"D",26.22,-1265,29.8,NA,-143.7,NA,2019-11-02
2019-11-02 17:30:00,"W",25.98,-8.4,29.94,NA,-4.841,NA,2019-11-02
2019-11-02 17:45:00,"D",25.89,-1290,29.51,NA,-145,NA,2019-11-02
2019-11-02 17:45:00,"W",25.58,-8.4,29.65,NA,-4.809,NA,2019-11-02
2019-11-02 18:00:00,"D",25.58,-1331,29.23,NA,-143.2,NA,2019-11-02
2019-11-02 18:00:00,"W",25.25,-8.4,29.31,NA,-4.746,NA,2019-11-02
2019-11-02 18:15:00,"D",25.31,-1381,28.97,NA,-143.7,NA,2019-11-02
2019-11-02 18:15:00,"W",24.98,-8.4,29.03,NA,-4.744,NA,2019-11-02
2019-11-02 18:30:00,"D",25.1,-1420,28.7,NA,-141.3,NA,2019-11-02
2019-11-02 18:30:00,"W",24.78,-8.4,28.74,NA,-4.705,NA,2019-11-02
2019-11-02 18:45:00,"D",24.81,-1441,28.44,NA,-143,NA,2019-11-02
2019-11-02 18:45:00,"W",24.51,-8.4,28.47,NA,-4.701,NA,2019-11-02
2019-11-02 19:00:00,"D",24.51,-1470,28.14,NA,-144.5,NA,2019-11-02
2019-11-02 19:00:00,"W",24.33,-8.4,28.15,NA,-4.675,NA,2019-11-02
2019-11-02 19:15:00,"D",24.3,-1456,27.8,NA,-144.4,NA,2019-11-02
2019-11-02 19:15:00,"W",24.19,-8.4,27.81,NA,-4.635,NA,2019-11-02
2019-11-02 19:30:00,"D",24.16,-1348,27.51,NA,-144.9,NA,2019-11-02
2019-11-02 19:30:00,"W",24.1,-8.4,27.55,NA,-4.511,NA,2019-11-02
2019-11-02 19:45:00,"D",24.01,-1396,27.21,NA,-147.4,NA,2019-11-02
2019-11-02 19:45:00,"W",23.99,-8.4,27.06,NA,-4.386,NA,2019-11-02
2019-11-02 20:00:00,"D",23.75,-1424,26.92,NA,-146.8,NA,2019-11-02
2019-11-02 20:00:00,"W",23.75,-8.4,26.23,NA,-4.347,NA,2019-11-02
2019-11-02 20:15:00,"D",23.5,-1453,26.64,NA,-150,NA,2019-11-02
2019-11-02 20:15:00,"W",23.41,-8.4,25.67,NA,-4.336,NA,2019-11-02
2019-11-02 20:30:00,"D",23.18,-1491,26.35,NA,-146.6,NA,2019-11-02
2019-11-02 20:30:00,"W",22.95,-8.4,25.29,NA,-4.302,NA,2019-11-02
2019-11-02 20:45:00,"D",22.78,-1570,25.98,NA,-149.3,NA,2019-11-02
2019-11-02 20:45:00,"W",22.45,-8.4,25.01,NA,-4.268,NA,2019-11-02
2019-11-02 21:00:00,"D",22.39,-1646,25.67,NA,-149.2,NA,2019-11-02
2019-11-02 21:00:00,"W",21.92,-8.4,24.74,NA,-4.292,NA,2019-11-02
2019-11-02 21:15:00,"D",21.92,-1686,25.35,NA,-150.8,NA,2019-11-02
2019-11-02 21:15:00,"W",21.48,-8.4,24.49,NA,-4.318,NA,2019-11-02
2019-11-02 21:30:00,"D",21.59,-1733,25.04,NA,-150,NA,2019-11-02
2019-11-02 21:30:00,"W",21.12,-8.4,24.24,NA,-4.321,NA,2019-11-02
2019-11-02 21:45:00,"D",21.4,-1845,24.7,NA,-151,NA,2019-11-02
2019-11-02 21:45:00,"W",20.88,-8.4,24,NA,-4.299,NA,2019-11-02
2019-11-02 22:00:00,"D",21.12,-1949,24.37,NA,-153.1,NA,2019-11-02
2019-11-02 22:00:00,"W",20.58,-8.4,23.76,NA,-4.296,NA,2019-11-02
2019-11-02 22:15:00,"D",20.91,-2001,24.05,NA,-150.7,NA,2019-11-02
2019-11-02 22:15:00,"W",20.37,-8.4,23.46,NA,-4.317,NA,2019-11-02
2019-11-02 22:30:00,"D",20.72,-2051,23.72,NA,-156,NA,2019-11-02
2019-11-02 22:30:00,"W",20.29,-8.4,23.22,NA,-4.31,NA,2019-11-02
2019-11-02 22:45:00,"D",20.69,-2120,23.35,NA,-154,NA,2019-11-02
2019-11-02 22:45:00,"W",20.29,-8.4,23,NA,-4.309,NA,2019-11-02
2019-11-02 23:00:00,"D",20.69,-2213,23.04,NA,-153.5,NA,2019-11-02
2019-11-02 23:00:00,"W",20.24,-8.4,22.79,NA,-4.314,NA,2019-11-02
2019-11-02 23:15:00,"D",20.69,-2294,22.77,NA,-153.4,NA,2019-11-02
2019-11-02 23:15:00,"W",20.13,-8.4,22.59,NA,-4.335,NA,2019-11-02
2019-11-02 23:30:00,"D",20.61,-2359,22.51,NA,-156.6,NA,2019-11-02
2019-11-02 23:30:00,"W",20.1,-8.4,22.41,NA,-4.321,NA,2019-11-02
2019-11-02 23:45:00,"D",20.56,-2394,22.27,NA,-156.5,NA,2019-11-02
2019-11-02 23:45:00,"W",20,-8.4,22.24,NA,-4.313,NA,2019-11-02
2019-11-03 00:00:00,"D",20.45,-2434,22.02,NA,-155.9,NA,2019-11-03
2019-11-03 00:00:00,"W",19.97,-8.4,22.06,NA,-4.333,NA,2019-11-03
2019-11-03 00:15:00,"D",20.42,-2456,21.8,NA,-158.3,NA,2019-11-03
2019-11-03 00:15:00,"W",19.92,-8.4,21.9,NA,-4.325,NA,2019-11-03
2019-11-03 00:30:00,"D",20.34,-2483,21.59,NA,-158.2,NA,2019-11-03
2019-11-03 00:30:00,"W",19.86,-8.4,21.74,NA,-4.346,NA,2019-11-03
2019-11-03 00:45:00,"D",20.26,-2509,21.37,NA,-155,NA,2019-11-03
2019-11-03 00:45:00,"W",19.86,-8.4,21.57,NA,-4.341,NA,2019-11-03
2019-11-03 01:00:00,"D",20.21,-2546,21.17,NA,-153,NA,2019-11-03
2019-11-03 01:00:00,"W",19.84,-8.4,21.43,NA,-4.375,NA,2019-11-03
2019-11-03 01:15:00,"D",20.13,-2581,20.98,NA,-158.4,NA,2019-11-03
2019-11-03 01:15:00,"W",19.78,-8.4,21.26,NA,-4.372,NA,2019-11-03
2019-11-03 01:30:00,"D",20.1,-2640,20.79,NA,-158.9,NA,2019-11-03
2019-11-03 01:30:00,"W",19.76,-8.4,21.13,NA,-4.383,NA,2019-11-03
2019-11-03 01:45:00,"D",20.02,-2720,20.61,NA,-160.1,NA,2019-11-03
2019-11-03 01:45:00,"W",19.7,-8.4,20.99,NA,-4.374,NA,2019-11-03
2019-11-03 02:00:00,"D",20,-2787,20.45,NA,-156.3,NA,2019-11-03
2019-11-03 02:00:00,"W",19.68,-8.4,20.85,NA,-4.374,NA,2019-11-03
2019-11-03 02:15:00,"D",19.92,-2863,20.29,NA,-163.4,NA,2019-11-03
2019-11-03 02:15:00,"W",19.65,-8.4,20.73,NA,-4.378,NA,2019-11-03
2019-11-03 02:30:00,"D",19.86,-2909,20.15,NA,-156.8,NA,2019-11-03
2019-11-03 02:30:00,"W",19.6,-8.4,20.61,NA,-4.364,NA,2019-11-03
2019-11-03 02:45:00,"D",19.76,-2950,19.98,NA,-162.8,NA,2019-11-03
2019-11-03 02:45:00,"W",19.55,-8.4,20.48,NA,-4.383,NA,2019-11-03
2019-11-03 03:00:00,"D",19.68,-2982,19.85,NA,-163.3,NA,2019-11-03
2019-11-03 03:00:00,"W",19.49,-8.4,20.36,NA,-4.378,NA,2019-11-03
