"by15","block","campbell_panel_temp_C","teros_MP_kPa","teros_soil_temp_1_C","teros_soil_temp_2_C","date","watermark_MP_kPa","teros_soil_temp_mean_C"
2019-11-02 07:45:00,"D",22.5,-2528,20.06,NA,2019-11-02,-140.1,20.06
2019-11-02 07:45:00,"W",22.67,-8.4,20.35,NA,2019-11-02,-4.577,20.35
2019-11-02 08:00:00,"D",22.92,-2504,20.28,NA,2019-11-02,-140.9,20.28
2019-11-02 08:00:00,"W",23.12,-8.4,20.54,NA,2019-11-02,-4.597,20.54
2019-11-02 08:15:00,"D",23.41,-2461,20.51,NA,2019-11-02,-138.4,20.51
2019-11-02 08:15:00,"W",23.67,-8.4,20.76,NA,2019-11-02,-4.664,20.76
2019-11-02 08:30:00,"D",23.96,-2420,20.8,NA,2019-11-02,-141.5,20.8
2019-11-02 08:30:00,"W",24.33,-8.4,21.01,NA,2019-11-02,-4.693,21.01
2019-11-02 08:45:00,"D",24.51,-2369,21.14,NA,2019-11-02,-142.5,21.14
2019-11-02 08:45:00,"W",25.04,-8.4,21.29,NA,2019-11-02,-4.639,21.29
2019-11-02 09:00:00,"D",25.04,-2272,21.55,NA,2019-11-02,-142.6,21.55
2019-11-02 09:00:00,"W",25.58,-8.4,21.62,NA,2019-11-02,-4.702,21.62
2019-11-02 09:15:00,"D",25.43,-2117,22.02,NA,2019-11-02,-143.4,22.02
2019-11-02 09:15:00,"W",25.89,-8.4,21.98,NA,2019-11-02,-4.693,21.98
2019-11-02 09:30:00,"D",25.67,-2029,22.52,NA,2019-11-02,-138.4,22.52
2019-11-02 09:30:00,"W",25.92,-8.4,22.36,NA,2019-11-02,-4.577,22.36
2019-11-02 09:45:00,"D",25.79,-1965,23.01,NA,2019-11-02,-136.1,23.01
2019-11-02 09:45:00,"W",25.83,-8.4,22.74,NA,2019-11-02,-4.608,22.74
2019-11-02 10:00:00,"D",25.89,-1895,23.49,NA,2019-11-02,-141.6,23.49
2019-11-02 10:00:00,"W",25.73,-8.4,23.11,NA,2019-11-02,-4.668,23.11
2019-11-02 10:15:00,"D",26.01,-1769,23.96,NA,2019-11-02,-143,23.96
2019-11-02 10:15:00,"W",25.7,-8.4,23.5,NA,2019-11-02,-4.824,23.5
2019-11-02 10:30:00,"D",26.22,-1713,24.36,NA,2019-11-02,-140.6,24.36
2019-11-02 10:30:00,"W",25.79,-8.4,23.93,NA,2019-11-02,-4.759,23.93
2019-11-02 10:45:00,"D",26.47,-1676,24.76,NA,2019-11-02,-137.6,24.76
2019-11-02 10:45:00,"W",25.98,-8.4,24.29,NA,2019-11-02,-4.716,24.29
2019-11-02 11:00:00,"D",26.74,-1635,25.15,NA,2019-11-02,-138.7,25.15
2019-11-02 11:00:00,"W",25.98,-8.4,24.65,NA,2019-11-02,-4.696,24.65
2019-11-02 11:15:00,"D",26.9,-1560,25.54,NA,2019-11-02,-140.8,25.54
2019-11-02 11:15:00,"W",25.92,-8.4,24.99,NA,2019-11-02,-4.742,24.99
2019-11-02 11:30:00,"D",27.37,-1500,25.89,NA,2019-11-02,-141.8,25.89
2019-11-02 11:30:00,"W",26.07,-8.4,25.3,NA,2019-11-02,-4.732,25.3
2019-11-02 11:45:00,"D",27.69,-1460,26.32,NA,2019-11-02,-138.2,26.32
2019-11-02 11:45:00,"W",26.28,-8.4,25.66,NA,2019-11-02,-4.765,25.66
2019-11-02 12:00:00,"D",28.07,-1435,26.72,NA,2019-11-02,-137.6,26.72
2019-11-02 12:00:00,"W",26.44,-8.4,26.08,NA,2019-11-02,-4.839,26.08
2019-11-02 12:15:00,"D",28.27,-1398,27.13,NA,2019-11-02,-139.2,27.13
2019-11-02 12:15:00,"W",26.53,-8.4,26.58,NA,2019-11-02,-4.846,26.58
2019-11-02 12:30:00,"D",28.2,-1334,27.58,NA,2019-11-02,-138,27.58
2019-11-02 12:30:00,"W",26.41,-8.4,27.1,NA,2019-11-02,-4.88,27.1
2019-11-02 12:45:00,"D",28.17,-1283,28.08,NA,2019-11-02,-140.7,28.08
2019-11-02 12:45:00,"W",26.41,-8.4,27.75,NA,2019-11-02,-5.01,27.75
2019-11-02 13:00:00,"D",28.14,-1253,28.63,NA,2019-11-02,-140.7,28.63
2019-11-02 13:00:00,"W",26.41,-8.4,28.47,NA,2019-11-02,-5.085,28.47
2019-11-02 13:15:00,"D",28.1,-1224,29.17,NA,2019-11-02,-144.2,29.17
2019-11-02 13:15:00,"W",26.44,-8.4,28.96,NA,2019-11-02,-5.133,28.96
2019-11-02 13:30:00,"D",28.17,-1171,29.75,NA,2019-11-02,-145.5,29.75
2019-11-02 13:30:00,"W",26.65,-8.4,29.66,NA,2019-11-02,-5.258,29.66
2019-11-02 13:45:00,"D",28.2,-1120,30.26,NA,2019-11-02,-141.9,30.26
2019-11-02 13:45:00,"W",26.78,-8.4,30.58,NA,2019-11-02,-5.375,30.58
2019-11-02 14:00:00,"D",28.14,-1102,30.61,NA,2019-11-02,-145.4,30.61
2019-11-02 14:00:00,"W",26.78,-8.4,31.49,NA,2019-11-02,-5.561,31.49
2019-11-02 14:15:00,"D",28.07,-1093,30.82,NA,2019-11-02,-143.2,30.82
2019-11-02 14:15:00,"W",26.72,-8.4,32.04,NA,2019-11-02,-5.596,32.04
2019-11-02 14:30:00,"D",27.98,-1088,30.97,NA,2019-11-02,-141.5,30.97
2019-11-02 14:30:00,"W",26.68,-8.4,32.31,NA,2019-11-02,-5.629,32.31
2019-11-02 14:45:00,"D",27.78,-1092,31.1,NA,2019-11-02,-146.4,31.1
2019-11-02 14:45:00,"W",26.47,-8.4,32.31,NA,2019-11-02,-5.603,32.31
2019-11-02 15:00:00,"D",27.59,-1097,31.06,NA,2019-11-02,-146.6,31.06
2019-11-02 15:00:00,"W",26.37,-8.4,32.13,NA,2019-11-02,-5.503,32.13
2019-11-02 15:15:00,"D",27.37,-1100,30.9,NA,2019-11-02,-141.5,30.9
2019-11-02 15:15:00,"W",26.25,-8.4,31.87,NA,2019-11-02,-5.397,31.87
2019-11-02 15:30:00,"D",27.18,-1109,30.85,NA,2019-11-02,-144.3,30.85
2019-11-02 15:30:00,"W",26.19,-8.4,31.68,NA,2019-11-02,-5.342,31.68
2019-11-02 15:45:00,"D",27.03,-1122,30.76,NA,2019-11-02,-142.7,30.76
2019-11-02 15:45:00,"W",26.16,-8.4,31.49,NA,2019-11-02,-5.246,31.49
2019-11-02 16:00:00,"D",26.87,-1138,30.66,NA,2019-11-02,-137.1,30.66
2019-11-02 16:00:00,"W",26.16,-8.4,31.3,NA,2019-11-02,-5.185,31.3
2019-11-02 16:15:00,"D",26.84,-1164,30.55,NA,2019-11-02,-140.8,30.55
2019-11-02 16:15:00,"W",26.25,-8.4,31.09,NA,2019-11-02,-5.133,31.09
2019-11-02 16:30:00,"D",26.9,-1193,30.43,NA,2019-11-02,-145.8,30.43
2019-11-02 16:30:00,"W",26.44,-8.4,30.8,NA,2019-11-02,-5.05,30.8
2019-11-02 16:45:00,"D",26.93,-1217,30.28,NA,2019-11-02,-141.2,30.28
2019-11-02 16:45:00,"W",26.53,-8.4,30.59,NA,2019-11-02,-4.967,30.59
2019-11-02 17:00:00,"D",26.78,-1238,30.16,NA,2019-11-02,-144.1,30.16
2019-11-02 17:00:00,"W",26.47,-8.4,30.39,NA,2019-11-02,-4.949,30.39
2019-11-02 17:15:00,"D",26.53,-1253,30,NA,2019-11-02,-142.6,30
2019-11-02 17:15:00,"W",26.25,-8.4,30.19,NA,2019-11-02,-4.895,30.19
2019-11-02 17:30:00,"D",26.22,-1265,29.8,NA,2019-11-02,-143.7,29.8
2019-11-02 17:30:00,"W",25.98,-8.4,29.94,NA,2019-11-02,-4.841,29.94
2019-11-02 17:45:00,"D",25.89,-1290,29.51,NA,2019-11-02,-145,29.51
2019-11-02 17:45:00,"W",25.58,-8.4,29.65,NA,2019-11-02,-4.809,29.65
2019-11-02 18:00:00,"D",25.58,-1331,29.23,NA,2019-11-02,-143.2,29.23
2019-11-02 18:00:00,"W",25.25,-8.4,29.31,NA,2019-11-02,-4.746,29.31
2019-11-02 18:15:00,"D",25.31,-1381,28.97,NA,2019-11-02,-143.7,28.97
2019-11-02 18:15:00,"W",24.98,-8.4,29.03,NA,2019-11-02,-4.744,29.03
2019-11-02 18:30:00,"D",25.1,-1420,28.7,NA,2019-11-02,-141.3,28.7
2019-11-02 18:30:00,"W",24.78,-8.4,28.74,NA,2019-11-02,-4.705,28.74
2019-11-02 18:45:00,"D",24.81,-1441,28.44,NA,2019-11-02,-143,28.44
2019-11-02 18:45:00,"W",24.51,-8.4,28.47,NA,2019-11-02,-4.701,28.47
2019-11-02 19:00:00,"D",24.51,-1470,28.14,NA,2019-11-02,-144.5,28.14
2019-11-02 19:00:00,"W",24.33,-8.4,28.15,NA,2019-11-02,-4.675,28.15
2019-11-02 19:15:00,"D",24.3,-1456,27.8,NA,2019-11-02,-144.4,27.8
2019-11-02 19:15:00,"W",24.19,-8.4,27.81,NA,2019-11-02,-4.635,27.81
2019-11-02 19:30:00,"D",24.16,-1348,27.51,NA,2019-11-02,-144.9,27.51
2019-11-02 19:30:00,"W",24.1,-8.4,27.55,NA,2019-11-02,-4.511,27.55
2019-11-02 19:45:00,"D",24.01,-1396,27.21,NA,2019-11-02,-147.4,27.21
2019-11-02 19:45:00,"W",23.99,-8.4,27.06,NA,2019-11-02,-4.386,27.06
2019-11-02 20:00:00,"D",23.75,-1424,26.92,NA,2019-11-02,-146.8,26.92
2019-11-02 20:00:00,"W",23.75,-8.4,26.23,NA,2019-11-02,-4.347,26.23
2019-11-02 20:15:00,"D",23.5,-1453,26.64,NA,2019-11-02,-150,26.64
2019-11-02 20:15:00,"W",23.41,-8.4,25.67,NA,2019-11-02,-4.336,25.67
2019-11-02 20:30:00,"D",23.18,-1491,26.35,NA,2019-11-02,-146.6,26.35
2019-11-02 20:30:00,"W",22.95,-8.4,25.29,NA,2019-11-02,-4.302,25.29
2019-11-02 20:45:00,"D",22.78,-1570,25.98,NA,2019-11-02,-149.3,25.98
2019-11-02 20:45:00,"W",22.45,-8.4,25.01,NA,2019-11-02,-4.268,25.01
2019-11-02 21:00:00,"D",22.39,-1646,25.67,NA,2019-11-02,-149.2,25.67
2019-11-02 21:00:00,"W",21.92,-8.4,24.74,NA,2019-11-02,-4.292,24.74
2019-11-02 21:15:00,"D",21.92,-1686,25.35,NA,2019-11-02,-150.8,25.35
2019-11-02 21:15:00,"W",21.48,-8.4,24.49,NA,2019-11-02,-4.318,24.49
2019-11-02 21:30:00,"D",21.59,-1733,25.04,NA,2019-11-02,-150,25.04
2019-11-02 21:30:00,"W",21.12,-8.4,24.24,NA,2019-11-02,-4.321,24.24
2019-11-02 21:45:00,"D",21.4,-1845,24.7,NA,2019-11-02,-151,24.7
2019-11-02 21:45:00,"W",20.88,-8.4,24,NA,2019-11-02,-4.299,24
2019-11-02 22:00:00,"D",21.12,-1949,24.37,NA,2019-11-02,-153.1,24.37
2019-11-02 22:00:00,"W",20.58,-8.4,23.76,NA,2019-11-02,-4.296,23.76
2019-11-02 22:15:00,"D",20.91,-2001,24.05,NA,2019-11-02,-150.7,24.05
2019-11-02 22:15:00,"W",20.37,-8.4,23.46,NA,2019-11-02,-4.317,23.46
2019-11-02 22:30:00,"D",20.72,-2051,23.72,NA,2019-11-02,-156,23.72
2019-11-02 22:30:00,"W",20.29,-8.4,23.22,NA,2019-11-02,-4.31,23.22
2019-11-02 22:45:00,"D",20.69,-2120,23.35,NA,2019-11-02,-154,23.35
2019-11-02 22:45:00,"W",20.29,-8.4,23,NA,2019-11-02,-4.309,23
2019-11-02 23:00:00,"D",20.69,-2213,23.04,NA,2019-11-02,-153.5,23.04
2019-11-02 23:00:00,"W",20.24,-8.4,22.79,NA,2019-11-02,-4.314,22.79
2019-11-02 23:15:00,"D",20.69,-2294,22.77,NA,2019-11-02,-153.4,22.77
2019-11-02 23:15:00,"W",20.13,-8.4,22.59,NA,2019-11-02,-4.335,22.59
2019-11-02 23:30:00,"D",20.61,-2359,22.51,NA,2019-11-02,-156.6,22.51
2019-11-02 23:30:00,"W",20.1,-8.4,22.41,NA,2019-11-02,-4.321,22.41
2019-11-02 23:45:00,"D",20.56,-2394,22.27,NA,2019-11-02,-156.5,22.27
2019-11-02 23:45:00,"W",20,-8.4,22.24,NA,2019-11-02,-4.313,22.24
2019-11-03 00:00:00,"D",20.45,-2434,22.02,NA,2019-11-03,-155.9,22.02
2019-11-03 00:00:00,"W",19.97,-8.4,22.06,NA,2019-11-03,-4.333,22.06
2019-11-03 00:15:00,"D",20.42,-2456,21.8,NA,2019-11-03,-158.3,21.8
2019-11-03 00:15:00,"W",19.92,-8.4,21.9,NA,2019-11-03,-4.325,21.9
2019-11-03 00:30:00,"D",20.34,-2483,21.59,NA,2019-11-03,-158.2,21.59
2019-11-03 00:30:00,"W",19.86,-8.4,21.74,NA,2019-11-03,-4.346,21.74
2019-11-03 00:45:00,"D",20.26,-2509,21.37,NA,2019-11-03,-155,21.37
2019-11-03 00:45:00,"W",19.86,-8.4,21.57,NA,2019-11-03,-4.341,21.57
2019-11-03 01:00:00,"D",20.21,-2546,21.17,NA,2019-11-03,-153,21.17
2019-11-03 01:00:00,"W",19.84,-8.4,21.43,NA,2019-11-03,-4.375,21.43
2019-11-03 01:15:00,"D",20.13,-2581,20.98,NA,2019-11-03,-158.4,20.98
2019-11-03 01:15:00,"W",19.78,-8.4,21.26,NA,2019-11-03,-4.372,21.26
2019-11-03 01:30:00,"D",20.1,-2640,20.79,NA,2019-11-03,-158.9,20.79
2019-11-03 01:30:00,"W",19.76,-8.4,21.13,NA,2019-11-03,-4.383,21.13
2019-11-03 01:45:00,"D",20.02,-2720,20.61,NA,2019-11-03,-160.1,20.61
2019-11-03 01:45:00,"W",19.7,-8.4,20.99,NA,2019-11-03,-4.374,20.99
2019-11-03 02:00:00,"D",20,-2787,20.45,NA,2019-11-03,-156.3,20.45
2019-11-03 02:00:00,"W",19.68,-8.4,20.85,NA,2019-11-03,-4.374,20.85
2019-11-03 02:15:00,"D",19.92,-2863,20.29,NA,2019-11-03,-163.4,20.29
2019-11-03 02:15:00,"W",19.65,-8.4,20.73,NA,2019-11-03,-4.378,20.73
2019-11-03 02:30:00,"D",19.86,-2909,20.15,NA,2019-11-03,-156.8,20.15
2019-11-03 02:30:00,"W",19.6,-8.4,20.61,NA,2019-11-03,-4.364,20.61
2019-11-03 02:45:00,"D",19.76,-2950,19.98,NA,2019-11-03,-162.8,19.98
2019-11-03 02:45:00,"W",19.55,-8.4,20.48,NA,2019-11-03,-4.383,20.48
2019-11-03 03:00:00,"D",19.68,-2982,19.85,NA,2019-11-03,-163.3,19.85
2019-11-03 03:00:00,"W",19.49,-8.4,20.36,NA,2019-11-03,-4.378,20.36
2019-11-03 03:15:00,"D",19.6,-3023,19.71,NA,2019-11-03,-162.7,19.71
2019-11-03 03:15:00,"W",19.44,-8.4,20.25,NA,2019-11-03,-4.406,20.25
2019-11-03 03:30:00,"D",19.52,-3048,19.56,NA,2019-11-03,-158.8,19.56
2019-11-03 03:30:00,"W",19.44,-8.4,20.15,NA,2019-11-03,-4.413,20.15
2019-11-03 03:45:00,"D",19.63,-3067,19.37,NA,2019-11-03,-159.5,19.37
2019-11-03 03:45:00,"W",19.55,-8.4,20.03,NA,2019-11-03,-4.418,20.03
2019-11-03 04:00:00,"D",19.86,-3095,19.28,NA,2019-11-03,-157.9,19.28
2019-11-03 04:00:00,"W",19.76,-8.4,19.94,NA,2019-11-03,-4.339,19.94
2019-11-03 04:15:00,"D",20.15,-3099,19.2,NA,2019-11-03,-160.1,19.2
2019-11-03 04:15:00,"W",20.05,-8.4,19.9,NA,2019-11-03,-4.306,19.9
2019-11-03 04:30:00,"D",20.48,-3104,19.2,NA,2019-11-03,-154.9,19.2
2019-11-03 04:30:00,"W",20.34,-8.4,19.9,NA,2019-11-03,-4.346,19.9
2019-11-03 04:45:00,"D",20.77,-3103,19.2,NA,2019-11-03,-164.1,19.2
2019-11-03 04:45:00,"W",20.64,-8.4,19.9,NA,2019-11-03,-4.398,19.9
2019-11-03 05:00:00,"D",20.99,-3089,19.22,NA,2019-11-03,-167.1,19.22
2019-11-03 05:00:00,"W",20.83,-8.4,19.9,NA,2019-11-03,-4.473,19.9
2019-11-03 05:15:00,"D",21.12,-3091,19.3,NA,2019-11-03,-164.4,19.3
2019-11-03 05:15:00,"W",20.99,-8.4,19.98,NA,2019-11-03,-4.498,19.98
2019-11-03 05:30:00,"D",21.21,-3078,19.33,NA,2019-11-03,-159,19.33
2019-11-03 05:30:00,"W",21.1,-8.4,20,NA,2019-11-03,-4.514,20
2019-11-03 05:45:00,"D",21.34,-3073,19.4,NA,2019-11-03,-161,19.4
2019-11-03 05:45:00,"W",21.23,-8.4,20.06,NA,2019-11-03,-4.477,20.06
2019-11-03 06:00:00,"D",21.45,-3078,19.5,NA,2019-11-03,-162.9,19.5
2019-11-03 06:00:00,"W",21.34,-8.4,20.1,NA,2019-11-03,-4.447,20.1
2019-11-03 06:15:00,"D",21.48,-3052,19.6,NA,2019-11-03,-162.7,19.6
2019-11-03 06:15:00,"W",21.37,-8.4,20.19,NA,2019-11-03,-4.442,20.19
2019-11-03 06:30:00,"D",21.51,-3047,19.7,NA,2019-11-03,-161.3,19.7
2019-11-03 06:30:00,"W",21.4,-8.4,20.2,NA,2019-11-03,-4.422,20.2
2019-11-03 06:45:00,"D",21.59,-3047,19.75,NA,2019-11-03,-158.8,19.75
2019-11-03 06:45:00,"W",21.48,-8.4,20.24,NA,2019-11-03,-4.467,20.24
2019-11-03 07:00:00,"D",21.67,-3034,19.81,NA,2019-11-03,-161.8,19.81
2019-11-03 07:00:00,"W",21.59,-8.4,20.3,NA,2019-11-03,-4.454,20.3
2019-11-03 07:15:00,"D",21.89,-3016,19.9,NA,2019-11-03,-161.9,19.9
2019-11-03 07:15:00,"W",21.81,-8.4,20.34,NA,2019-11-03,-4.465,20.34
2019-11-03 07:30:00,"D",22.25,-3005,20,NA,2019-11-03,-157.5,20
2019-11-03 07:30:00,"W",22.25,-8.4,20.42,NA,2019-11-03,-4.465,20.42
2019-11-03 07:45:00,"D",22.73,-2974,20.15,NA,2019-11-03,-159.5,20.15
2019-11-03 07:45:00,"W",22.78,-8.4,20.55,NA,2019-11-03,-4.519,20.55
2019-11-03 08:00:00,"D",23.1,-2913,20.36,NA,2019-11-03,-163.3,20.36
2019-11-03 08:00:00,"W",23.15,-8.4,20.74,NA,2019-11-03,-4.641,20.74
2019-11-03 08:15:00,"D",23.35,-2822,20.59,NA,2019-11-03,-161.5,20.59
2019-11-03 08:15:00,"W",23.47,-8.4,20.94,NA,2019-11-03,-4.585,20.94
2019-11-03 08:30:00,"D",23.75,-2714,20.84,NA,2019-11-03,-161,20.84
2019-11-03 08:30:00,"W",23.99,-8.4,21.14,NA,2019-11-03,-4.596,21.14
2019-11-03 08:45:00,"D",24.36,-2589,21.13,NA,2019-11-03,-164,21.13
2019-11-03 08:45:00,"W",24.72,-8.4,21.38,NA,2019-11-03,-4.553,21.38
2019-11-03 09:00:00,"D",24.95,-2512,21.49,NA,2019-11-03,-161,21.49
2019-11-03 09:00:00,"W",25.25,-8.4,21.66,NA,2019-11-03,-4.64,21.66
2019-11-03 09:15:00,"D",25.31,-2454,21.93,NA,2019-11-03,-163.9,21.93
2019-11-03 09:15:00,"W",25.37,-8.4,22,NA,2019-11-03,-4.736,22
2019-11-03 09:30:00,"D",25.55,-2379,22.4,NA,2019-11-03,-166,22.4
2019-11-03 09:30:00,"W",25.46,-8.4,22.35,NA,2019-11-03,-4.643,22.35
2019-11-03 09:45:00,"D",25.89,-2258,22.9,NA,2019-11-03,-161.8,22.9
2019-11-03 09:45:00,"W",25.64,-8.4,22.71,NA,2019-11-03,-4.616,22.71
2019-11-03 10:00:00,"D",26.22,-2096,23.42,NA,2019-11-03,-163.7,23.42
2019-11-03 10:00:00,"W",25.83,-8.4,23.09,NA,2019-11-03,-4.659,23.09
2019-11-03 10:15:00,"D",26.47,-2014,23.93,NA,2019-11-03,-166.7,23.93
2019-11-03 10:15:00,"W",25.95,-8.4,23.51,NA,2019-11-03,-4.757,23.51
2019-11-03 10:30:00,"D",26.68,-1960,24.37,NA,2019-11-03,-161.1,24.37
2019-11-03 10:30:00,"W",26.01,-8.4,23.97,NA,2019-11-03,-4.687,23.97
2019-11-03 10:45:00,"D",26.93,-1864,24.77,NA,2019-11-03,-162.7,24.77
2019-11-03 10:45:00,"W",26.1,-8.4,24.35,NA,2019-11-03,-4.868,24.35
2019-11-03 11:00:00,"D",27.15,-1761,25.15,NA,2019-11-03,-159.6,25.15
2019-11-03 11:00:00,"W",26.1,-8.4,24.7,NA,2019-11-03,-4.779,24.7
2019-11-03 11:15:00,"D",27.44,-1706,25.5,NA,2019-11-03,-158.8,25.5
2019-11-03 11:15:00,"W",26.16,-8.4,25.04,NA,2019-11-03,-4.93,25.04
2019-11-03 11:30:00,"D",27.78,-1678,25.83,NA,2019-11-03,-159.6,25.83
2019-11-03 11:30:00,"W",26.22,-8.4,25.38,NA,2019-11-03,-4.946,25.38
2019-11-03 11:45:00,"D",27.69,-1656,26.17,NA,2019-11-03,-161.4,26.17
2019-11-03 11:45:00,"W",26.07,-8.4,25.75,NA,2019-11-03,-4.89,25.75
2019-11-03 12:00:00,"D",27.82,-1628,26.47,NA,2019-11-03,-161.7,26.47
2019-11-03 12:00:00,"W",26.07,-8.4,26.07,NA,2019-11-03,-4.806,26.07
2019-11-03 12:15:00,"D",28.04,-1589,26.73,NA,2019-11-03,-162.5,26.73
2019-11-03 12:15:00,"W",26.28,-8.4,26.44,NA,2019-11-03,-4.737,26.44
2019-11-03 12:30:00,"D",28.1,-1523,27.09,NA,2019-11-03,-160.8,27.09
2019-11-03 12:30:00,"W",26.31,-8.4,26.92,NA,2019-11-03,-4.819,26.92
2019-11-03 12:45:00,"D",28.17,-1469,27.51,NA,2019-11-03,-160.3,27.51
2019-11-03 12:45:00,"W",26.5,-8.4,27.55,NA,2019-11-03,-4.935,27.55
2019-11-03 13:00:00,"D",27.94,-1438,27.98,NA,2019-11-03,-166.6,27.98
2019-11-03 13:00:00,"W",26.44,-8.4,28.24,NA,2019-11-03,-4.971,28.24
2019-11-03 13:15:00,"D",27.85,-1413,28.38,NA,2019-11-03,-162.5,28.38
2019-11-03 13:15:00,"W",26.44,-8.4,28.57,NA,2019-11-03,-5.015,28.57
2019-11-03 13:30:00,"D",27.72,-1386,28.66,NA,2019-11-03,-166.6,28.66
2019-11-03 13:30:00,"W",26.53,-8.4,28.81,NA,2019-11-03,-5.182,28.81
2019-11-03 13:45:00,"D",27.75,-1346,28.91,NA,2019-11-03,-164.2,28.91
2019-11-03 13:45:00,"W",26.65,-8.4,29.05,NA,2019-11-03,-5.309,29.05
2019-11-03 14:00:00,"D",27.69,-1317,29.13,NA,2019-11-03,-164.5,29.13
2019-11-03 14:00:00,"W",26.74,-8.4,29.37,NA,2019-11-03,-5.364,29.37
2019-11-03 14:15:00,"D",27.85,-1304,29.27,NA,2019-11-03,-166,29.27
2019-11-03 14:15:00,"W",26.9,-8.4,29.53,NA,2019-11-03,-5.297,29.53
2019-11-03 14:30:00,"D",27.88,-1297,29.43,NA,2019-11-03,-167.5,29.43
2019-11-03 14:30:00,"W",26.96,-8.4,29.75,NA,2019-11-03,-5.217,29.75
2019-11-03 14:45:00,"D",27.82,-1289,29.62,NA,2019-11-03,-168.9,29.62
2019-11-03 14:45:00,"W",26.96,-8.4,29.88,NA,2019-11-03,-5.377,29.88
2019-11-03 15:00:00,"D",27.75,-1285,29.7,NA,2019-11-03,-164.5,29.7
2019-11-03 15:00:00,"W",27,-8.4,29.82,NA,2019-11-03,-5.172,29.82
2019-11-03 15:15:00,"D",27.75,-1292,29.7,NA,2019-11-03,-167.4,29.7
2019-11-03 15:15:00,"W",27.15,-8.4,29.73,NA,2019-11-03,-5.178,29.73
2019-11-03 15:30:00,"D",27.69,-1299,29.57,NA,2019-11-03,-167.2,29.57
2019-11-03 15:30:00,"W",27.15,-8.4,29.54,NA,2019-11-03,-5.142,29.54
2019-11-03 15:45:00,"D",27.53,-1321,29.49,NA,2019-11-03,-164.6,29.49
2019-11-03 15:45:00,"W",27.09,-8.4,29.37,NA,2019-11-03,-5.033,29.37
2019-11-03 16:00:00,"D",27.28,-1349,29.39,NA,2019-11-03,-166,29.39
2019-11-03 16:00:00,"W",26.93,-8.4,29.24,NA,2019-11-03,-5.012,29.24
2019-11-03 16:15:00,"D",26.93,-1374,29.27,NA,2019-11-03,-163.9,29.27
2019-11-03 16:15:00,"W",26.68,-8.4,29.07,NA,2019-11-03,-4.972,29.07
2019-11-03 16:30:00,"D",26.65,-1399,29.11,NA,2019-11-03,-168.4,29.11
2019-11-03 16:30:00,"W",26.44,-8.4,28.89,NA,2019-11-03,-4.863,28.89
2019-11-03 16:45:00,"D",26.44,-1419,28.94,NA,2019-11-03,-167.3,28.94
2019-11-03 16:45:00,"W",26.16,-8.4,28.71,NA,2019-11-03,-4.839,28.71
2019-11-03 17:00:00,"D",26.22,-1443,28.76,NA,2019-11-03,-170,28.76
2019-11-03 17:00:00,"W",25.98,-8.4,28.53,NA,2019-11-03,-4.827,28.53
2019-11-03 17:15:00,"D",26.07,-1460,28.58,NA,2019-11-03,-168.3,28.58
2019-11-03 17:15:00,"W",25.79,-8.4,28.35,NA,2019-11-03,-4.849,28.35
2019-11-03 17:30:00,"D",25.95,-1485,28.4,NA,2019-11-03,-169.7,28.4
2019-11-03 17:30:00,"W",25.67,-8.4,28.13,NA,2019-11-03,-4.831,28.13
2019-11-03 17:45:00,"D",25.85,-1525,28.23,NA,2019-11-03,-169.7,28.23
2019-11-03 17:45:00,"W",25.52,-8.4,27.9,NA,2019-11-03,-4.791,27.9
2019-11-03 18:00:00,"D",25.76,-1584,27.98,NA,2019-11-03,-167.6,27.98
2019-11-03 18:00:00,"W",25.4,-8.4,27.74,NA,2019-11-03,-4.766,27.74
2019-11-03 18:15:00,"D",25.64,-1616,27.8,NA,2019-11-03,-168.8,27.8
2019-11-03 18:15:00,"W",25.31,-8.4,27.57,NA,2019-11-03,-4.766,27.57
2019-11-03 18:30:00,"D",25.49,-1644,27.63,NA,2019-11-03,-171.8,27.63
2019-11-03 18:30:00,"W",25.16,-8.4,27.42,NA,2019-11-03,-4.716,27.42
2019-11-03 18:45:00,"D",25.37,-1665,27.45,NA,2019-11-03,-173.5,27.45
2019-11-03 18:45:00,"W",25.01,-8.4,27.25,NA,2019-11-03,-4.703,27.25
2019-11-03 19:00:00,"D",25.28,-1686,27.28,NA,2019-11-03,-168.6,27.28
2019-11-03 19:00:00,"W",24.87,-8.4,27.1,NA,2019-11-03,-4.73,27.1
2019-11-03 19:15:00,"D",25.19,-1634,27.11,NA,2019-11-03,-169.1,27.11
2019-11-03 19:15:00,"W",24.78,-8.4,26.94,NA,2019-11-03,-4.734,26.94
2019-11-03 19:30:00,"D",25.1,-1479,26.94,NA,2019-11-03,-171.1,26.94
2019-11-03 19:30:00,"W",24.66,-8.4,26.79,NA,2019-11-03,-4.559,26.79
2019-11-03 19:45:00,"D",24.89,-1501,26.75,NA,2019-11-03,-171.8,26.75
2019-11-03 19:45:00,"W",24.45,-8.4,26.35,NA,2019-11-03,-4.419,26.35
2019-11-03 20:00:00,"D",24.6,-1551,26.55,NA,2019-11-03,-170.1,26.55
2019-11-03 20:00:00,"W",24.3,-8.4,25.57,NA,2019-11-03,-4.371,25.57
2019-11-03 20:15:00,"D",24.3,-1616,26.35,NA,2019-11-03,-179.2,26.35
2019-11-03 20:15:00,"W",24.1,-8.4,25.13,NA,2019-11-03,-4.378,25.13
