millis,stamp,datetime,diff01x,diff23x,diff01y,diff23y,Temp1C,Temp2C,BattVolt,BoostVolt
111441000,1565827226," ""2019/8/15 0:0:26""",581.38,583.19,590.69,587.81,18.19,18.19,13.1,23.8
111441999,1565827227," ""2019/8/15 0:0:27""",581.19,583.06,590.56,587.69,18.19,18.19,12.97,23.8
111443000,1565827228," ""2019/8/15 0:0:28""",581.06,582.94,590.44,587.5,18.19,18.25,13.02,23.8
111443999,1565827229," ""2019/8/15 0:0:29""",580.94,582.88,590.25,587.31,18.19,18.25,13.04,23.8
111445000,1565827230," ""2019/8/15 0:0:30""",580.75,582.75,590.13,587.19,18.19,18.25,13.05,23.8
111445999,1565827231," ""2019/8/15 0:0:31""",580.63,582.63,590,587.06,18.19,18.25,13,23.8
111447000,1565827232," ""2019/8/15 0:0:32""",580.5,582.5,589.94,586.88,18.19,18.19,13.19,23.8
111447999,1565827233," ""2019/8/15 0:0:33""",580.38,582.38,589.88,586.69,18.25,18.25,13.16,23.8
111448999,1565827234," ""2019/8/15 0:0:34""",580.25,582.31,589.75,586.56,18.25,18.25,13.13,23.8
111450000,1565827235," ""2019/8/15 0:0:35""",580.19,582.19,589.69,586.44,18.19,18.25,13.02,23.8
111450999,1565827236," ""2019/8/15 0:0:36""",580.06,582.06,589.63,586.25,18.25,18.25,13.19,23.8
111452000,1565827237," ""2019/8/15 0:0:37""",579.94,581.94,589.5,586.13,18.25,18.25,13.16,23.8
111452999,1565827238," ""2019/8/15 0:0:38""",579.88,581.88,589.44,586,18.25,18.25,13,23.8
111454000,1565827239," ""2019/8/15 0:0:39""",579.75,581.75,589.38,585.88,18.25,18.25,13,23.8
111454999,1565827240," ""2019/8/15 0:0:40""",579.69,581.69,589.25,585.81,18.25,18.25,13.17,23.8
111456000,1565827241," ""2019/8/15 0:0:41""",579.63,581.56,589.19,585.63,18.25,18.25,13.07,23.8
115016999,1565830801," ""2019/8/15 1:0:1""",606.44,608.44,615.31,613.06,18.25,18.25,13.11,23.8
115017999,1565830802," ""2019/8/15 1:0:2""",600.31,602.06,608.75,606.5,17.62,17.69,13.07,23.8
115018999,1565830803," ""2019/8/15 1:0:3""",596.63,598.31,604.94,602.81,17.69,17.69,13.05,23.8
115020000,1565830804," ""2019/8/15 1:0:4""",594,595.75,602.25,600.25,17.69,17.69,13.2,23.8
115020999,1565830805," ""2019/8/15 1:0:5""",592.06,593.81,600.31,598.38,17.69,17.69,13.07,23.8
115022000,1565830806," ""2019/8/15 1:0:6""",590.56,592.31,598.75,596.88,17.69,17.69,13.2,23.8
115022999,1565830807," ""2019/8/15 1:0:7""",589.31,591.06,597.56,595.63,17.69,17.69,13.11,23.8
115024000,1565830808," ""2019/8/15 1:0:8""",588.25,590.06,596.56,594.63,17.69,17.69,13.2,23.8
115025000,1565830809," ""2019/8/15 1:0:9""",587.38,589.19,595.75,593.75,17.69,17.69,13.05,23.8
115025999,1565830810," ""2019/8/15 1:0:10""",586.63,588.5,595.06,593.06,17.69,17.69,13.22,23.8
115027000,1565830811," ""2019/8/15 1:0:11""",586,587.81,594.5,592.38,17.69,17.69,13.07,23.8
115027999,1565830812," ""2019/8/15 1:0:12""",585.44,587.25,593.94,591.88,17.69,17.69,13.19,23.8
115029000,1565830813," ""2019/8/15 1:0:13""",584.94,586.69,593.5,591.31,17.69,17.75,13.22,23.8
115029999,1565830814," ""2019/8/15 1:0:14""",584.5,586.19,593.13,590.88,17.75,17.75,13.16,23.8
115031000,1565830815," ""2019/8/15 1:0:15""",584.06,585.75,592.81,590.5,17.75,17.69,13.14,23.8
115031999,1565830816," ""2019/8/15 1:0:16""",583.69,585.38,592.44,590.13,17.75,17.75,13,23.8
115032999,1565830817," ""2019/8/15 1:0:17""",583.31,585,592.19,589.75,17.75,17.75,13,23.8
115034000,1565830818," ""2019/8/15 1:0:18""",583,584.75,591.94,589.5,17.75,17.75,12.99,23.8
115034999,1565830819," ""2019/8/15 1:0:19""",582.69,584.44,591.69,589.19,17.75,17.75,13,23.8
115036000,1565830820," ""2019/8/15 1:0:20""",582.44,584.19,591.5,588.94,17.75,17.75,13.04,23.8
115036999,1565830821," ""2019/8/15 1:0:21""",582.19,583.94,591.25,588.69,17.75,17.75,13.02,23.8
115037999,1565830822," ""2019/8/15 1:0:22""",581.94,583.75,591.13,588.44,17.75,17.75,13.07,23.8
115038999,1565830823," ""2019/8/15 1:0:23""",581.75,583.56,590.94,588.25,17.75,17.75,13,23.8
115040000,1565830824," ""2019/8/15 1:0:24""",581.5,583.38,590.81,588,17.75,17.75,13.07,23.8
115041000,1565830825," ""2019/8/15 1:0:25""",581.31,583.25,590.63,587.88,17.75,17.75,13.1,23.8
115041999,1565830826," ""2019/8/15 1:0:26""",581.13,583.06,590.5,587.69,17.75,17.75,13.11,23.8
115042999,1565830827," ""2019/8/15 1:0:27""",581,582.94,590.38,587.5,17.75,17.75,13.04,23.8
115043999,1565830828," ""2019/8/15 1:0:28""",580.81,582.81,590.25,587.31,17.75,17.75,13.14,23.8
115045000,1565830829," ""2019/8/15 1:0:29""",580.63,582.69,590.13,587.25,17.75,17.75,13.14,23.8
115045999,1565830830," ""2019/8/15 1:0:30""",580.5,582.56,589.94,587,17.75,17.75,13.17,23.8
115047000,1565830831," ""2019/8/15 1:0:31""",580.38,582.44,589.88,586.88,17.75,17.75,13.16,23.8
115047998,1565830832," ""2019/8/15 1:0:32""",580.31,582.25,589.75,586.75,17.75,17.75,13.19,23.8
115048999,1565830833," ""2019/8/15 1:0:33""",580.13,582.19,589.69,586.56,17.75,17.75,13.07,23.8
115050000,1565830834," ""2019/8/15 1:0:34""",580.06,582.06,589.56,586.44,17.75,17.75,13.19,23.8
115050999,1565830835," ""2019/8/15 1:0:35""",579.94,581.94,589.44,586.31,17.75,17.75,12.96,23.8
115052000,1565830836," ""2019/8/15 1:0:36""",579.88,581.88,589.38,586.19,17.75,17.75,13.16,23.8
115052998,1565830837," ""2019/8/15 1:0:37""",579.69,581.75,589.31,586,17.75,17.75,12.94,23.8
115054000,1565830838," ""2019/8/15 1:0:38""",579.63,581.63,589.25,585.88,17.75,17.75,13.04,23.8
115054999,1565830839," ""2019/8/15 1:0:39""",579.56,581.56,589.19,585.75,17.75,17.75,13.1,23.8
115056000,1565830840," ""2019/8/15 1:0:40""",579.44,581.44,589.06,585.63,17.75,17.75,13.13,23.8
115057000,1565830841," ""2019/8/15 1:0:41""",579.38,581.38,589,585.5,17.75,17.75,13.17,23.8
118617998,1565834401," ""2019/8/15 2:0:1""",606.31,608.38,615.19,613.06,17.75,17.75,13.22,23.8
118618999,1565834402," ""2019/8/15 2:0:2""",600.13,601.88,608.56,606.44,17.19,17.19,13.02,23.8
118620000,1565834403," ""2019/8/15 2:0:3""",596.38,598.13,604.69,602.75,17.19,17.19,13.04,23.8
118620999,1565834404," ""2019/8/15 2:0:4""",593.81,595.56,602.06,600.19,17.19,17.19,13.05,23.8
118622000,1565834405," ""2019/8/15 2:0:5""",591.88,593.63,600.06,598.25,17.19,17.19,13.19,23.8
118622998,1565834406," ""2019/8/15 2:0:6""",590.31,592.13,598.56,596.81,17.19,17.19,13.05,23.8
118624000,1565834407," ""2019/8/15 2:0:7""",589.06,590.88,597.38,595.56,17.19,17.19,13.19,23.8
118625000,1565834408," ""2019/8/15 2:0:8""",588,589.88,596.38,594.56,17.19,17.19,13.17,23.8
118625999,1565834409," ""2019/8/15 2:0:9""",587.13,589.06,595.5,593.69,17.19,17.19,13.05,23.8
118627000,1565834410," ""2019/8/15 2:0:10""",586.38,588.25,594.88,593,17.19,17.19,12.97,23.8
118627998,1565834411," ""2019/8/15 2:0:11""",585.75,587.63,594.25,592.31,17.19,17.19,12.97,23.8
118629000,1565834412," ""2019/8/15 2:0:12""",585.13,587,593.75,591.75,17.19,17.19,13.2,23.8
118629999,1565834413," ""2019/8/15 2:0:13""",584.63,586.5,593.31,591.25,17.19,17.19,12.99,23.8
118631000,1565834414," ""2019/8/15 2:0:14""",584.19,586.06,592.94,590.81,17.19,17.19,13.14,23.8
118631999,1565834415," ""2019/8/15 2:0:15""",583.75,585.63,592.63,590.38,17.19,17.19,13.1,23.8
118632998,1565834416," ""2019/8/15 2:0:16""",583.38,585.31,592.25,590,17.19,17.25,13.1,23.8
118634000,1565834417," ""2019/8/15 2:0:17""",583,585,592,589.63,17.19,17.25,13.17,23.8
118634999,1565834418," ""2019/8/15 2:0:18""",582.69,584.69,591.75,589.31,17.25,17.25,13.07,23.8
118636000,1565834419," ""2019/8/15 2:0:19""",582.38,584.44,591.5,589.06,17.25,17.25,13.14,23.8
118636999,1565834420," ""2019/8/15 2:0:20""",582.13,584.19,591.31,588.81,17.19,17.25,12.96,23.8
118637999,1565834421," ""2019/8/15 2:0:21""",581.88,583.94,591.13,588.5,17.25,17.25,13.17,23.8
118638999,1565834422," ""2019/8/15 2:0:22""",581.63,583.69,590.88,588.31,17.25,17.25,13.13,23.8
118640000,1565834423," ""2019/8/15 2:0:23""",581.44,583.5,590.75,588.13,17.25,17.25,13.16,23.8
118641000,1565834424," ""2019/8/15 2:0:24""",581.25,583.31,590.56,587.94,17.25,17.25,12.96,23.8
118641999,1565834425," ""2019/8/15 2:0:25""",581,583.13,590.38,587.75,17.25,17.25,13,23.8
118642999,1565834426," ""2019/8/15 2:0:26""",580.88,582.94,590.25,587.56,17.25,17.25,13.1,23.8
118643999,1565834427," ""2019/8/15 2:0:27""",580.75,582.81,590.13,587.38,17.25,17.25,13,23.8
118645000,1565834428," ""2019/8/15 2:0:28""",580.56,582.63,590,587.25,17.25,17.25,13.02,23.8
118645999,1565834429," ""2019/8/15 2:0:29""",580.44,582.44,589.88,587.13,17.25,17.25,12.93,23.8
118647000,1565834430," ""2019/8/15 2:0:30""",580.31,582.31,589.75,586.94,17.25,17.25,13.04,23.8
118647998,1565834431," ""2019/8/15 2:0:31""",580.19,582.19,589.69,586.81,17.25,17.25,12.99,23.8
118648999,1565834432," ""2019/8/15 2:0:32""",580.06,582,589.56,586.69,17.25,17.25,13.08,23.8
118650000,1565834433," ""2019/8/15 2:0:33""",579.94,581.88,589.5,586.5,17.25,17.25,13.07,23.8
118650999,1565834434," ""2019/8/15 2:0:34""",579.81,581.75,589.38,586.38,17.25,17.25,13.04,23.8
118652000,1565834435," ""2019/8/15 2:0:35""",579.75,581.63,589.25,586.31,17.25,17.25,12.96,23.8
118652998,1565834436," ""2019/8/15 2:0:36""",579.63,581.5,589.19,586.19,17.25,17.25,13.11,23.8
118654000,1565834437," ""2019/8/15 2:0:37""",579.56,581.38,589.06,586.06,17.25,17.25,13,23.8
118654999,1565834438," ""2019/8/15 2:0:38""",579.44,581.31,589,585.94,17.25,17.25,13,23.8
118656000,1565834439," ""2019/8/15 2:0:39""",579.38,581.19,588.94,585.81,17.25,17.25,12.96,23.8
118657000,1565834440," ""2019/8/15 2:0:40""",579.31,581.13,588.88,585.69,17.25,17.25,13.1,23.8
118657998,1565834441," ""2019/8/15 2:0:41""",579.25,581,588.81,585.56,17.25,17.25,12.99,23.8
122219999,1565838001," ""2019/8/15 3:0:1""",606.13,608.19,615.06,612.88,17.25,17.25,13.13,23.8
122220999,1565838002," ""2019/8/15 3:0:2""",599.88,601.69,608.38,606.25,16.5,16.5,13.02,23.8
122222000,1565838003," ""2019/8/15 3:0:3""",596.19,597.94,604.5,602.56,16.5,16.5,13.05,23.8
122222999,1565838004," ""2019/8/15 3:0:4""",593.56,595.44,601.88,600,16.5,16.5,13.04,23.8
122224000,1565838005," ""2019/8/15 3:0:5""",591.63,593.44,599.81,598.13,16.5,16.56,13.2,23.8
122225000,1565838006," ""2019/8/15 3:0:6""",590.06,591.94,598.31,596.63,16.5,16.56,13.08,23.8
122225999,1565838007," ""2019/8/15 3:0:7""",588.75,590.69,597.13,595.44,16.5,16.5,13.02,23.8
122227000,1565838008," ""2019/8/15 3:0:8""",587.69,589.63,596.13,594.38,16.56,16.56,13.16,23.8
122227999,1565838009," ""2019/8/15 3:0:9""",586.81,588.75,595.25,593.5,16.56,16.56,13.14,23.8
122228999,1565838010," ""2019/8/15 3:0:10""",586.06,588.06,594.56,592.81,16.56,16.56,13.04,23.8
122229999,1565838011," ""2019/8/15 3:0:11""",585.44,587.38,594,592.13,16.56,16.56,13.05,23.8
122231000,1565838012," ""2019/8/15 3:0:12""",584.81,586.81,593.5,591.56,16.56,16.56,12.97,23.8
122231999,1565838013," ""2019/8/15 3:0:13""",584.31,586.31,593.06,591.06,16.56,16.56,13.11,23.8
122232999,1565838014," ""2019/8/15 3:0:14""",583.81,585.81,592.69,590.63,16.56,16.56,13.16,23.8
122233999,1565838015," ""2019/8/15 3:0:15""",583.38,585.44,592.31,590.25,16.56,16.56,13,23.8
122234999,1565838016," ""2019/8/15 3:0:16""",583,585.13,592,589.88,16.56,16.56,13.08,23.8
122236000,1565838017," ""2019/8/15 3:0:17""",582.69,584.75,591.69,589.5,16.56,16.56,13.07,23.8
122236999,1565838018," ""2019/8/15 3:0:18""",582.31,584.5,591.44,589.19,16.56,16.56,13.04,23.8
122238000,1565838019," ""2019/8/15 3:0:19""",582,584.19,591.19,588.88,16.56,16.56,13.17,23.8
122238998,1565838020," ""2019/8/15 3:0:20""",581.75,583.94,591,588.63,16.56,16.56,13.16,23.8
122240000,1565838021," ""2019/8/15 3:0:21""",581.5,583.69,590.81,588.38,16.56,16.56,13,23.8
122241000,1565838022," ""2019/8/15 3:0:22""",581.31,583.5,590.63,588.19,16.56,16.56,12.94,23.8
122241999,1565838023," ""2019/8/15 3:0:23""",581.06,583.25,590.44,587.94,16.56,16.56,13.17,23.8
122243000,1565838024," ""2019/8/15 3:0:24""",580.88,583.06,590.31,587.75,16.56,16.56,12.97,23.8
122243998,1565838025," ""2019/8/15 3:0:25""",580.69,582.88,590.13,587.56,16.56,16.56,13,23.8
122245000,1565838026," ""2019/8/15 3:0:26""",580.5,582.69,590,587.38,16.56,16.56,12.94,23.8
122245999,1565838027," ""2019/8/15 3:0:27""",580.38,582.5,589.88,587.19,16.56,16.56,13.16,23.8
122247000,1565838028," ""2019/8/15 3:0:28""",580.19,582.38,589.75,587.06,16.56,16.56,12.91,23.8
122247999,1565838029," ""2019/8/15 3:0:29""",580.06,582.19,589.63,586.88,16.56,16.56,13,23.8
122248998,1565838030," ""2019/8/15 3:0:30""",579.94,582.06,589.5,586.81,16.56,16.56,13.1,23.8
122250000,1565838031," ""2019/8/15 3:0:31""",579.81,581.88,589.38,586.63,16.56,16.56,13.13,23.8
122250999,1565838032," ""2019/8/15 3:0:32""",579.69,581.75,589.31,586.5,16.56,16.56,13.05,23.8
122252000,1565838033," ""2019/8/15 3:0:33""",579.56,581.63,589.19,586.38,16.56,16.56,12.94,23.8
122252999,1565838034," ""2019/8/15 3:0:34""",579.5,581.5,589.13,586.25,16.56,16.56,12.93,23.8
122253999,1565838035," ""2019/8/15 3:0:35""",579.38,581.38,589,586.13,16.56,16.56,12.93,23.8
122254999,1565838036," ""2019/8/15 3:0:36""",579.31,581.25,588.88,586,16.56,16.56,13.05,23.8
122256000,1565838037," ""2019/8/15 3:0:37""",579.19,581.13,588.81,585.88,16.56,16.56,13.07,23.8
122257000,1565838038," ""2019/8/15 3:0:38""",579.13,581,588.75,585.75,16.56,16.56,13.07,23.8
122257999,1565838039," ""2019/8/15 3:0:39""",579.06,580.94,588.63,585.63,16.62,16.56,13.1,23.8
122258999,1565838040," ""2019/8/15 3:0:40""",578.94,580.81,588.56,585.56,16.56,16.56,13.05,23.8
122259999,1565838041," ""2019/8/15 3:0:41""",578.88,580.75,588.5,585.44,16.56,16.56,13.14,23.8
125820999,1565841601," ""2019/8/15 4:0:1""",606,608.06,614.81,612.81,16.56,16.56,12.99,23.8
125822000,1565841602," ""2019/8/15 4:0:2""",599.81,601.63,608.19,606.19,16.25,16.25,13.04,23.8
125822999,1565841603," ""2019/8/15 4:0:3""",596.06,597.81,604.31,602.44,16.25,16.25,13.11,23.8
125824000,1565841604," ""2019/8/15 4:0:4""",593.44,595.25,601.63,599.88,16.25,16.25,13.02,23.8
125825000,1565841605," ""2019/8/15 4:0:5""",591.44,593.38,599.69,598,16.25,16.25,13,23.8
125825999,1565841606," ""2019/8/15 4:0:6""",589.94,591.81,598.13,596.56,16.25,16.25,13.05,23.8
125827000,1565841607," ""2019/8/15 4:0:7""",588.69,590.56,596.94,595.25,16.25,16.25,12.97,23.8
125827999,1565841608," ""2019/8/15 4:0:8""",587.63,589.63,595.94,594.25,16.25,16.25,12.97,23.8
125828999,1565841609," ""2019/8/15 4:0:9""",586.75,588.75,595.13,593.38,16.25,16.25,13.17,23.8
125829999,1565841610," ""2019/8/15 4:0:10""",586,588,594.44,592.63,16.25,16.25,13.08,23.8
125831000,1565841611," ""2019/8/15 4:0:11""",585.31,587.38,593.88,592,16.25,16.25,13.1,23.8
125831999,1565841612," ""2019/8/15 4:0:12""",584.75,586.75,593.31,591.44,16.25,16.25,13.07,23.8
125832999,1565841613," ""2019/8/15 4:0:13""",584.19,586.25,592.88,590.94,16.25,16.25,13.02,23.8
125833999,1565841614," ""2019/8/15 4:0:14""",583.75,585.75,592.5,590.44,16.25,16.25,12.96,23.8
125834999,1565841615," ""2019/8/15 4:0:15""",583.31,585.31,592.13,590.06,16.31,16.31,13.08,23.8
125836000,1565841616," ""2019/8/15 4:0:16""",583,585,591.81,589.69,16.25,16.31,12.99,23.8
125836999,1565841617," ""2019/8/15 4:0:17""",582.63,584.63,591.56,589.38,16.25,16.31,13.07,23.8
125838000,1565841618," ""2019/8/15 4:0:18""",582.31,584.31,591.31,589.06,16.31,16.31,13.1,23.8
125838998,1565841619," ""2019/8/15 4:0:19""",582,584,591.06,588.75,16.31,16.31,13.14,23.8
125840000,1565841620," ""2019/8/15 4:0:20""",581.81,583.75,590.81,588.5,16.31,16.31,13.13,23.8
125841000,1565841621," ""2019/8/15 4:0:21""",581.5,583.44,590.63,588.25,16.31,16.31,12.97,23.8
125841999,1565841622," ""2019/8/15 4:0:22""",581.31,583.25,590.44,588,16.31,16.31,13.05,23.8
125843000,1565841623," ""2019/8/15 4:0:23""",581.13,583,590.25,587.81,16.31,16.31,12.97,23.8
125843998,1565841624," ""2019/8/15 4:0:24""",580.94,582.75,590.13,587.63,16.31,16.31,12.97,23.8
125845000,1565841625," ""2019/8/15 4:0:25""",580.69,582.56,590,587.44,16.31,16.31,12.97,23.8
125845999,1565841626," ""2019/8/15 4:0:26""",580.56,582.38,589.88,587.25,16.31,16.31,13.07,23.8
125847000,1565841627," ""2019/8/15 4:0:27""",580.38,582.19,589.69,587.13,16.31,16.31,12.93,23.8
125847999,1565841628," ""2019/8/15 4:0:28""",580.19,582,589.56,586.94,16.31,16.31,13,23.8
125848998,1565841629," ""2019/8/15 4:0:29""",580.13,581.88,589.44,586.81,16.31,16.31,12.94,23.8
125850000,1565841630," ""2019/8/15 4:0:30""",580,581.69,589.31,586.69,16.31,16.31,13.08,23.8
125850999,1565841631," ""2019/8/15 4:0:31""",579.88,581.56,589.25,586.5,16.31,16.31,12.96,23.8
125852000,1565841632," ""2019/8/15 4:0:32""",579.75,581.44,589.13,586.38,16.31,16.31,12.94,23.8
125852999,1565841633," ""2019/8/15 4:0:33""",579.63,581.31,589,586.31,16.31,16.31,12.9,23.8
125853999,1565841634," ""2019/8/15 4:0:34""",579.56,581.19,588.88,586.13,16.31,16.31,13.08,23.8
125854999,1565841635," ""2019/8/15 4:0:35""",579.38,581.06,588.81,586.06,16.31,16.31,13.08,23.8
125856000,1565841636," ""2019/8/15 4:0:36""",579.31,580.94,588.69,585.94,16.31,16.31,12.97,23.8
125857000,1565841637," ""2019/8/15 4:0:37""",579.25,580.81,588.63,585.81,16.31,16.31,12.94,23.8
125857999,1565841638," ""2019/8/15 4:0:38""",579.13,580.69,588.56,585.69,16.31,16.31,12.88,23.8
125858999,1565841639," ""2019/8/15 4:0:39""",579.06,580.63,588.5,585.56,16.31,16.31,12.97,23.8
125859999,1565841640," ""2019/8/15 4:0:40""",578.94,580.5,588.44,585.5,16.31,16.31,13.05,23.8
125861000,1565841641," ""2019/8/15 4:0:41""",578.88,580.44,588.25,585.38,16.31,16.31,12.94,23.8
129422999,1565845201," ""2019/8/15 5:0:1""",605.88,608,614.63,612.63,16.31,16.31,13.11,23.8
129424000,1565845202," ""2019/8/15 5:0:2""",599.63,601.44,608,605.94,15.63,15.63,13.17,23.8
129424999,1565845203," ""2019/8/15 5:0:3""",595.88,597.75,604.13,602.19,15.63,15.63,12.96,23.8
129425999,1565845204," ""2019/8/15 5:0:4""",593.25,595.13,601.44,599.63,15.63,15.63,12.94,23.8
129427000,1565845205," ""2019/8/15 5:0:5""",591.31,593.25,599.44,597.69,15.63,15.63,13.07,23.8
129427999,1565845206," ""2019/8/15 5:0:6""",589.69,591.75,597.94,596.19,15.63,15.63,13.14,23.8
129429000,1565845207," ""2019/8/15 5:0:7""",588.44,590.5,596.69,595,15.63,15.63,13.1,23.8
129429998,1565845208," ""2019/8/15 5:0:8""",587.38,589.5,595.69,593.94,15.63,15.63,13.17,23.8
129431000,1565845209," ""2019/8/15 5:0:9""",586.5,588.63,594.88,593.13,15.63,15.63,13.14,23.8
129431999,1565845210," ""2019/8/15 5:0:10""",585.75,587.94,594.19,592.38,15.63,15.69,12.91,23.8
129432999,1565845211," ""2019/8/15 5:0:11""",585.06,587.25,593.56,591.69,15.63,15.63,13.02,23.8
129434000,1565845212," ""2019/8/15 5:0:12""",584.44,586.69,593.06,591.13,15.63,15.63,12.99,23.8
129434998,1565845213," ""2019/8/15 5:0:13""",583.94,586.19,592.63,590.63,15.69,15.69,12.91,23.8
129436000,1565845214," ""2019/8/15 5:0:14""",583.5,585.75,592.25,590.19,15.69,15.69,13.08,23.8
129436999,1565845215," ""2019/8/15 5:0:15""",583.06,585.31,591.88,589.75,15.69,15.69,13.02,23.8
129438000,1565845216," ""2019/8/15 5:0:16""",582.69,584.94,591.56,589.44,15.69,15.69,12.96,23.8
129438999,1565845217," ""2019/8/15 5:0:17""",582.31,584.63,591.31,589.06,15.69,15.69,13,23.8
129439998,1565845218," ""2019/8/15 5:0:18""",582,584.31,591,588.75,15.69,15.69,13.08,23.8
129441000,1565845219," ""2019/8/15 5:0:19""",581.69,584.06,590.81,588.5,15.69,15.69,12.97,23.8
129441999,1565845220," ""2019/8/15 5:0:20""",581.44,583.75,590.56,588.25,15.69,15.69,13,23.8
129443000,1565845221," ""2019/8/15 5:0:21""",581.13,583.5,590.38,588,15.69,15.69,13.16,23.8
129443999,1565845222," ""2019/8/15 5:0:22""",580.94,583.31,590.19,587.81,15.69,15.69,13.11,23.8
129445000,1565845223," ""2019/8/15 5:0:23""",580.69,583.06,590,587.63,15.69,15.69,12.91,23.8
129445999,1565845224," ""2019/8/15 5:0:24""",580.5,582.88,589.88,587.44,15.69,15.69,12.99,23.8
129447000,1565845225," ""2019/8/15 5:0:25""",580.31,582.69,589.69,587.25,15.69,15.69,12.99,23.8
129447999,1565845226," ""2019/8/15 5:0:26""",580.13,582.5,589.56,587.06,15.69,15.69,12.96,23.8
129448999,1565845227," ""2019/8/15 5:0:27""",580,582.31,589.44,586.88,15.69,15.69,13.14,23.8
129450000,1565845228," ""2019/8/15 5:0:28""",579.81,582.13,589.25,586.75,15.69,15.69,12.93,23.8
129450999,1565845229," ""2019/8/15 5:0:29""",579.69,581.94,589.19,586.63,15.69,15.69,12.9,23.8
129452000,1565845230," ""2019/8/15 5:0:30""",579.56,581.81,589.06,586.44,15.69,15.69,13.14,23.8
129452999,1565845231," ""2019/8/15 5:0:31""",579.44,581.63,588.94,586.31,15.69,15.69,13,23.8
129454000,1565845232," ""2019/8/15 5:0:32""",579.31,581.5,588.81,586.19,15.69,15.69,12.94,23.8
129454999,1565845233," ""2019/8/15 5:0:33""",579.25,581.38,588.69,586.06,15.69,15.69,12.99,23.8
129456000,1565845234," ""2019/8/15 5:0:34""",579.13,581.25,588.63,585.94,15.69,15.69,13.07,23.8
129457000,1565845235," ""2019/8/15 5:0:35""",579,581.13,588.5,585.81,15.69,15.69,12.91,23.8
129457999,1565845236," ""2019/8/15 5:0:36""",578.94,580.94,588.44,585.75,15.69,15.69,13.1,23.8
129459000,1565845237," ""2019/8/15 5:0:37""",578.88,580.81,588.38,585.63,15.69,15.69,12.96,23.8
129459999,1565845238," ""2019/8/15 5:0:38""",578.75,580.75,588.25,585.5,15.69,15.75,13.08,23.8
129461000,1565845239," ""2019/8/15 5:0:39""",578.69,580.63,588.19,585.38,15.69,15.69,12.96,23.8
129461999,1565845240," ""2019/8/15 5:0:40""",578.56,580.5,588.13,585.31,15.69,15.69,13.04,23.8
129463000,1565845241," ""2019/8/15 5:0:41""",578.5,580.44,588.06,585.19,15.69,15.69,13.02,23.8
133023998,1565848801," ""2019/8/15 6:0:1""",605.56,607.75,614.31,612.31,15.69,15.69,13.17,23.8
133024999,1565848802," ""2019/8/15 6:0:2""",599.31,601.25,607.63,605.69,14.44,14.5,12.94,23.8
133025999,1565848803," ""2019/8/15 6:0:3""",595.56,597.5,603.69,601.88,14.5,14.5,12.94,23.8
