millis,stamp,datetime,diff01,diff23,Temp1C,Temp2C,BattVolt,,,,,,,stamp,datetime,diff01,diff23,Temp1C,Temp2C,BattVolt,BoostVolt,Initial Diff01,Initial Diff23
184905999,1538589694," ""2018/10/3 18:1:34""",595.75,603.97,20.31,20.31,11.85,33,3599,,,,,,,,,,,,,,
184906999,1538589695," ""2018/10/3 18:1:35""",595.69,603.94,20.31,20.31,11.85,34,3599,,,,,,,,,,,,,,
184907999,1538589696," ""2018/10/3 18:1:36""",595.59,603.91,20.37,20.31,11.85,35,3599,,,,,,,,,,,,,,
184908999,1538589697," ""2018/10/3 18:1:37""",595.53,603.88,20.31,20.31,11.85,36,3599,,,,,,,,,,,,,,
184909999,1538589698," ""2018/10/3 18:1:38""",595.44,603.84,20.31,20.31,11.85,37,3599,,,,,,,,,,,,,,
184910999,1538589699," ""2018/10/3 18:1:39""",595.38,603.84,20.37,20.31,11.85,38,3599,,,,,,,,,,,,,,
184911998,1538589700," ""2018/10/3 18:1:40""",595.28,603.81,20.37,20.31,11.85,39,3599,,,,,,,,,,,,,,
184912999,1538589701," ""2018/10/3 18:1:41""",595.22,603.78,20.37,20.31,11.85,40,3599,,,,,,,,,,,,,,
188412999,1538593201," ""2018/10/3 19:0:1""",635.63,628.69,20.37,20.31,11.88,0,100,,,,,1538593201," ""2018/10/3 19:0:1""",40.19,24.72,20.37,20.31,11.88,0,635.63,628.69
188413999,1538593202," ""2018/10/3 19:0:2""",629.09,622.53,20.12,20.12,11.88,1,3599,,,,,,,,,,,,,,
188414999,1538593203," ""2018/10/3 19:0:3""",625.5,619.28,20.12,20.12,11.87,2,3599,,,,,,,,,,,,,,
188415998,1538593204," ""2018/10/3 19:0:4""",623.03,617.19,20.12,20.12,11.87,3,3599,,,,,,,,,,,,,,
188416999,1538593205," ""2018/10/3 19:0:5""",621.13,615.69,20.19,20.12,11.87,4,3599,,,,,,,,,,,,,,
188417999,1538593206," ""2018/10/3 19:0:6""",619.59,614.56,20.19,20.12,11.87,5,3599,,,,,,,,,,,,,,
188418999,1538593207," ""2018/10/3 19:0:7""",618.28,613.69,20.19,20.12,11.87,6,3599,,,,,,,,,,,,,,
188419999,1538593208," ""2018/10/3 19:0:8""",617.19,612.97,20.19,20.12,11.87,7,3599,,,,,,,,,,,,,,
188420999,1538593209," ""2018/10/3 19:0:9""",616.16,612.34,20.19,20.12,11.87,8,3599,,,,,,,,,,,,,,
188421999,1538593210," ""2018/10/3 19:0:10""",615.25,611.84,20.19,20.12,11.87,9,3599,,,,,,,,,,,,,,
188422999,1538593211," ""2018/10/3 19:0:11""",614.41,611.41,20.19,20.12,11.87,10,3599,,,,,,,,,,,,,,
188423999,1538593212," ""2018/10/3 19:0:12""",613.66,611,20.19,20.12,11.87,11,3599,,,,,,,,,,,,,,
188424999,1538593213," ""2018/10/3 19:0:13""",612.94,610.66,20.19,20.19,11.87,12,3599,,,,,,,,,,,,,,
188426000,1538593214," ""2018/10/3 19:0:14""",612.28,610.34,20.19,20.12,11.87,13,3599,,,,,,,,,,,,,,
188426999,1538593215," ""2018/10/3 19:0:15""",611.66,610.06,20.19,20.19,11.85,14,3599,,,,,,,,,,,,,,
188427999,1538593216," ""2018/10/3 19:0:16""",611.09,609.81,20.19,20.19,11.85,15,3599,,,,,,,,,,,,,,
188428999,1538593217," ""2018/10/3 19:0:17""",610.56,609.56,20.19,20.12,11.85,16,3599,,,,,,,,,,,,,,
188429999,1538593218," ""2018/10/3 19:0:18""",610.06,609.34,20.19,20.19,11.85,17,3599,,,,,,,,,,,,,,
188430999,1538593219," ""2018/10/3 19:0:19""",609.56,609.13,20.19,20.19,11.85,18,3599,,,,,,,,,,,,,,
188431998,1538593220," ""2018/10/3 19:0:20""",609.09,608.94,20.19,20.12,11.85,19,3599,,,,,,,,,,,,,,
188432999,1538593221," ""2018/10/3 19:0:21""",608.69,608.78,20.19,20.19,11.85,20,3599,,,,,,,,,,,,,,
188433999,1538593222," ""2018/10/3 19:0:22""",608.25,608.63,20.19,20.19,11.85,21,3599,,,,,,,,,,,,,,
188434999,1538593223," ""2018/10/3 19:0:23""",607.84,608.44,20.19,20.19,11.85,22,3599,,,,,,,,,,,,,,
188435999,1538593224," ""2018/10/3 19:0:24""",607.5,608.28,20.19,20.19,11.85,23,3599,,,,,,,,,,,,,,
188436999,1538593225," ""2018/10/3 19:0:25""",607.13,608.16,20.19,20.19,11.85,24,3599,,,,,,,,,,,,,,
188437999,1538593226," ""2018/10/3 19:0:26""",606.75,608,20.19,20.19,11.85,25,3599,,,,,,,,,,,,,,
188438999,1538593227," ""2018/10/3 19:0:27""",606.44,607.88,20.19,20.19,11.85,26,3599,,,,,,,,,,,,,,
188439999,1538593228," ""2018/10/3 19:0:28""",606.09,607.75,20.19,20.19,11.85,27,3599,,,,,,,,,,,,,,
188440999,1538593229," ""2018/10/3 19:0:29""",605.78,607.63,20.19,20.19,11.85,28,3599,,,,,,,,,,,,,,
188441999,1538593230," ""2018/10/3 19:0:30""",605.5,607.5,20.19,20.19,11.85,29,3599,,,,,,,,,,,,,,
188442999,1538593231," ""2018/10/3 19:0:31""",605.22,607.41,20.19,20.19,11.85,30,3599,,,,,,,,,,,,,,
188443999,1538593232," ""2018/10/3 19:0:32""",604.94,607.28,20.19,20.19,11.85,31,3599,,,,,,,,,,,,,,
188444999,1538593233," ""2018/10/3 19:0:33""",604.66,607.19,20.19,20.19,11.85,32,3599,,,,,,,,,,,,,,
188445999,1538593234," ""2018/10/3 19:0:34""",604.38,607.09,20.19,20.19,11.85,33,3599,,,,,,,,,,,,,,
188446999,1538593235," ""2018/10/3 19:0:35""",604.13,607,20.19,20.19,11.85,34,3599,,,,,,,,,,,,,,
188447998,1538593236," ""2018/10/3 19:0:36""",603.88,606.91,20.19,20.19,11.85,35,3599,,,,,,,,,,,,,,
188448999,1538593237," ""2018/10/3 19:0:37""",603.66,606.84,20.19,20.19,11.85,36,3599,,,,,,,,,,,,,,
188449999,1538593238," ""2018/10/3 19:0:38""",603.41,606.75,20.19,20.19,11.85,37,3599,,,,,,,,,,,,,,
188450999,1538593239," ""2018/10/3 19:0:39""",603.19,606.66,20.19,20.19,11.85,38,3599,,,,,,,,,,,,,,
188451999,1538593240," ""2018/10/3 19:0:40""",602.97,606.56,20.19,20.19,11.85,39,3599,,,,,,,,,,,,,,
188452999,1538593241," ""2018/10/3 19:0:41""",602.75,606.5,20.19,20.19,11.85,40,3599,,,,,,,,,,,,,,
188453999,1538593242," ""2018/10/3 19:0:42""",602.53,606.41,20.19,20.19,11.85,41,3599,,,,,,,,,,,,,,
188454999,1538593243," ""2018/10/3 19:0:43""",602.34,606.34,20.19,20.19,11.85,42,3599,,,,,,,,,,,,,,
188455999,1538593244," ""2018/10/3 19:0:44""",602.16,606.25,20.19,20.19,11.85,43,3599,,,,,,,,,,,,,,
188456999,1538593245," ""2018/10/3 19:0:45""",601.94,606.19,20.19,20.19,11.85,44,3599,,,,,,,,,,,,,,
188457999,1538593246," ""2018/10/3 19:0:46""",601.78,606.13,20.19,20.19,11.85,45,3599,,,,,,,,,,,,,,
188458999,1538593247," ""2018/10/3 19:0:47""",601.56,606.06,20.19,20.19,11.85,46,3599,,,,,,,,,,,,,,
188459999,1538593248," ""2018/10/3 19:0:48""",601.41,606,20.19,20.19,11.85,47,3599,,,,,,,,,,,,,,
188460999,1538593249," ""2018/10/3 19:0:49""",601.22,605.94,20.19,20.19,11.85,48,3599,,,,,,,,,,,,,,
188461999,1538593250," ""2018/10/3 19:0:50""",601.06,605.88,20.19,20.19,11.85,49,3599,,,,,,,,,,,,,,
188462999,1538593251," ""2018/10/3 19:0:51""",600.88,605.81,20.19,20.19,11.85,50,3599,,,,,,,,,,,,,,
188463998,1538593252," ""2018/10/3 19:0:52""",600.72,605.75,20.19,20.19,11.85,51,3599,,,,,,,,,,,,,,
188464999,1538593253," ""2018/10/3 19:0:53""",600.56,605.69,20.19,20.19,11.85,52,3599,,,,,,,,,,,,,,
188465999,1538593254," ""2018/10/3 19:0:54""",600.41,605.66,20.19,20.19,11.85,53,3599,,,,,,,,,,,,,,
188466999,1538593255," ""2018/10/3 19:0:55""",600.25,605.56,20.19,20.19,11.85,54,3599,,,,,,,,,,,,,,
188467999,1538593256," ""2018/10/3 19:0:56""",600.09,605.53,20.19,20.19,11.85,55,3599,,,,,,,,,,,,,,
188468999,1538593257," ""2018/10/3 19:0:57""",599.97,605.47,20.19,20.19,11.84,56,3599,,,,,,,,,,,,,,
188469999,1538593258," ""2018/10/3 19:0:58""",599.81,605.44,20.19,20.19,11.85,57,3599,,,,,,,,,,,,,,
188470999,1538593259," ""2018/10/3 19:0:59""",599.69,605.38,20.19,20.19,11.85,58,3599,,,,,,,,,,,,,,
188471999,1538593260," ""2018/10/3 19:1:0""",599.53,605.34,20.19,20.19,11.85,59,3599,,,,,,,,,,,,,,
188472999,1538593261," ""2018/10/3 19:1:1""",599.41,605.28,20.19,20.19,11.85,0,3599,1538593261," ""2018/10/3 19:1:1""",0.09925,0.03275,,,,,,,,,,
188473999,1538593262," ""2018/10/3 19:1:2""",599.28,605.22,20.25,20.19,11.85,1,3599,,,,,,,,,,,,,,
188474999,1538593263," ""2018/10/3 19:1:3""",599.13,605.19,20.19,20.19,11.84,2,3599,,,,,,,,,,,,,,
188475999,1538593264," ""2018/10/3 19:1:4""",599,605.13,20.19,20.19,11.84,3,3599,,,,,,,,,,,,,,
188476999,1538593265," ""2018/10/3 19:1:5""",598.88,605.09,20.19,20.19,11.84,4,3599,,,,,,,,,,,,,,
188477999,1538593266," ""2018/10/3 19:1:6""",598.75,605.03,20.19,20.19,11.84,5,3599,,,,,,,,,,,,,,
188478999,1538593267," ""2018/10/3 19:1:7""",598.63,605.03,20.25,20.19,11.85,6,3599,,,,,,,,,,,,,,
188479998,1538593268," ""2018/10/3 19:1:8""",598.5,604.97,20.19,20.19,11.84,7,3599,,,,,,,,,,,,,,
188480999,1538593269," ""2018/10/3 19:1:9""",598.41,604.94,20.25,20.19,11.84,8,3599,,,,,,,,,,,,,,
188481999,1538593270," ""2018/10/3 19:1:10""",598.28,604.88,20.19,20.19,11.85,9,3599,,,,,,,,,,,,,,
188482999,1538593271," ""2018/10/3 19:1:11""",598.16,604.84,20.25,20.19,11.84,10,3599,,,,,,,,,,,,,,
188483999,1538593272," ""2018/10/3 19:1:12""",598.06,604.81,20.25,20.19,11.84,11,3599,,,,,,,,,,,,,,
188484999,1538593273," ""2018/10/3 19:1:13""",597.94,604.78,20.25,20.19,11.84,12,3599,,,,,,,,,,,,,,
188485999,1538593274," ""2018/10/3 19:1:14""",597.84,604.75,20.19,20.19,11.84,13,3599,,,,,,,,,,,,,,
188486999,1538593275," ""2018/10/3 19:1:15""",597.75,604.72,20.25,20.19,11.84,14,3599,,,,,,,,,,,,,,
188487999,1538593276," ""2018/10/3 19:1:16""",597.63,604.69,20.25,20.19,11.84,15,3599,,,,,,,,,,,,,,
188488999,1538593277," ""2018/10/3 19:1:17""",597.5,604.63,20.25,20.19,11.84,16,3599,,,,,,,,,,,,,,
188489999,1538593278," ""2018/10/3 19:1:18""",597.41,604.59,20.25,20.19,11.84,17,3599,,,,,,,,,,,,,,
188490999,1538593279," ""2018/10/3 19:1:19""",597.31,604.56,20.25,20.19,11.84,18,3599,,,,,,,,,,,,,,
188491999,1538593280," ""2018/10/3 19:1:20""",597.22,604.53,20.25,20.19,11.85,19,3599,,,,,,,,,,,,,,
188492999,1538593281," ""2018/10/3 19:1:21""",597.13,604.5,20.25,20.19,11.84,20,3599,,,,,,,,,,,,,,
188493999,1538593282," ""2018/10/3 19:1:22""",597.03,604.47,20.25,20.19,11.85,21,3599,,,,,,,,,,,,,,
188494999,1538593283," ""2018/10/3 19:1:23""",596.91,604.44,20.25,20.19,11.84,22,3599,,,,,,,,,,,,,,
188495998,1538593284," ""2018/10/3 19:1:24""",596.84,604.41,20.25,20.19,11.84,23,3599,,,,,,,,,,,,,,
188496999,1538593285," ""2018/10/3 19:1:25""",596.75,604.38,20.25,20.19,11.84,24,3599,,,,,,,,,,,,,,
188497999,1538593286," ""2018/10/3 19:1:26""",596.66,604.34,20.25,20.19,11.84,25,3599,,,,,,,,,,,,,,
188498999,1538593287," ""2018/10/3 19:1:27""",596.56,604.31,20.25,20.19,11.84,26,3599,,,,,,,,,,,,,,
188499999,1538593288," ""2018/10/3 19:1:28""",596.47,604.28,20.25,20.19,11.84,27,3599,,,,,,,,,,,,,,
188500999,1538593289," ""2018/10/3 19:1:29""",596.41,604.25,20.25,20.19,11.84,28,3599,,,,,,,,,,,,,,
188502000,1538593290," ""2018/10/3 19:1:30""",596.31,604.25,20.25,20.19,11.84,29,3599,,,,,,,,,,,,,,
188502999,1538593291," ""2018/10/3 19:1:31""",596.25,604.19,20.25,20.19,11.84,30,3599,,,,,,,,,,,,,,
188503999,1538593292," ""2018/10/3 19:1:32""",596.13,604.19,20.25,20.19,11.84,31,3599,,,,,,,,,,,,,,
188504999,1538593293," ""2018/10/3 19:1:33""",596.03,604.16,20.25,20.19,11.84,32,3599,,,,,,,,,,,,,,
188505999,1538593294," ""2018/10/3 19:1:34""",595.97,604.13,20.25,20.19,11.84,33,3599,,,,,,,,,,,,,,
188506999,1538593295," ""2018/10/3 19:1:35""",595.88,604.09,20.25,20.19,11.84,34,3599,,,,,,,,,,,,,,
188507999,1538593296," ""2018/10/3 19:1:36""",595.84,604.06,20.25,20.19,11.84,35,3599,,,,,,,,,,,,,,
188508999,1538593297," ""2018/10/3 19:1:37""",595.72,604.06,20.25,20.19,11.84,36,3599,,,,,,,,,,,,,,
188509999,1538593298," ""2018/10/3 19:1:38""",595.66,604.03,20.25,20.19,11.84,37,3599,,,,,,,,,,,,,,
188510999,1538593299," ""2018/10/3 19:1:39""",595.59,604,20.25,20.19,11.84,38,3599,,,,,,,,,,,,,,
188511998,1538593300," ""2018/10/3 19:1:40""",595.5,603.97,20.25,20.19,11.84,39,3599,,,,,,,,,,,,,,
188512999,1538593301," ""2018/10/3 19:1:41""",595.44,603.97,20.25,20.25,11.84,40,3599,,,,,,,,,,,,,,
192012999,1538596801," ""2018/10/3 20:0:1""",635.78,628.81,20.25,20.19,11.88,0,100,,,,,1538596801," ""2018/10/3 20:0:1""",40.15,24.68,20.25,20.19,11.88,0,635.78,628.81
192013999,1538596802," ""2018/10/3 20:0:2""",629.31,622.69,20.06,20,11.87,1,3599,,,,,,,,,,,,,,
192014999,1538596803," ""2018/10/3 20:0:3""",625.69,619.44,20.06,20,11.87,2,3599,,,,,,,,,,,,,,
192015998,1538596804," ""2018/10/3 20:0:4""",623.22,617.34,20.06,20,11.87,3,3599,,,,,,,,,,,,,,
192016999,1538596805," ""2018/10/3 20:0:5""",621.31,615.84,20.06,20,11.87,4,3599,,,,,,,,,,,,,,
192017999,1538596806," ""2018/10/3 20:0:6""",619.78,614.72,20.06,20,11.87,5,3599,,,,,,,,,,,,,,
192018999,1538596807," ""2018/10/3 20:0:7""",618.47,613.84,20.06,20.06,11.87,6,3599,,,,,,,,,,,,,,
192019999,1538596808," ""2018/10/3 20:0:8""",617.34,613.13,20.06,20.06,11.85,7,3599,,,,,,,,,,,,,,
192020999,1538596809," ""2018/10/3 20:0:9""",616.34,612.5,20.06,20.06,11.85,8,3599,,,,,,,,,,,,,,
192021999,1538596810," ""2018/10/3 20:0:10""",615.41,612,20.06,20.06,11.85,9,3599,,,,,,,,,,,,,,
192022999,1538596811," ""2018/10/3 20:0:11""",614.59,611.56,20.06,20.06,11.85,10,3599,,,,,,,,,,,,,,
192023999,1538596812," ""2018/10/3 20:0:12""",613.84,611.19,20.06,20.06,11.85,11,3599,,,,,,,,,,,,,,
192024999,1538596813," ""2018/10/3 20:0:13""",613.13,610.81,20.06,20.06,11.85,12,3599,,,,,,,,,,,,,,
192025999,1538596814," ""2018/10/3 20:0:14""",612.47,610.5,20.06,20.06,11.85,13,3599,,,,,,,,,,,,,,
192026998,1538596815," ""2018/10/3 20:0:15""",611.84,610.22,20.06,20.06,11.85,14,3599,,,,,,,,,,,,,,
192027999,1538596816," ""2018/10/3 20:0:16""",611.28,609.97,20.06,20.06,11.85,15,3599,,,,,,,,,,,,,,
192028999,1538596817," ""2018/10/3 20:0:17""",610.75,609.72,20.12,20.06,11.85,16,3599,,,,,,,,,,,,,,
192029999,1538596818," ""2018/10/3 20:0:18""",610.22,609.5,20.06,20.06,11.85,17,3599,,,,,,,,,,,,,,
192030999,1538596819," ""2018/10/3 20:0:19""",609.75,609.31,20.06,20.06,11.85,18,3599,,,,,,,,,,,,,,
192031998,1538596820," ""2018/10/3 20:0:20""",609.28,609.13,20.06,20.06,11.85,19,3599,,,,,,,,,,,,,,
192032999,1538596821," ""2018/10/3 20:0:21""",608.84,608.94,20.06,20.06,11.85,20,3599,,,,,,,,,,,,,,
192033999,1538596822," ""2018/10/3 20:0:22""",608.44,608.75,20.06,20.06,11.85,21,3599,,,,,,,,,,,,,,
192034999,1538596823," ""2018/10/3 20:0:23""",608.06,608.63,20.06,20.06,11.85,22,3599,,,,,,,,,,,,,,
192035999,1538596824," ""2018/10/3 20:0:24""",607.66,608.47,20.06,20.06,11.85,23,3599,,,,,,,,,,,,,,
192036999,1538596825," ""2018/10/3 20:0:25""",607.28,608.31,20.06,20.06,11.84,24,3599,,,,,,,,,,,,,,
192037999,1538596826," ""2018/10/3 20:0:26""",606.94,608.16,20.06,20.06,11.84,25,3599,,,,,,,,,,,,,,
192038999,1538596827," ""2018/10/3 20:0:27""",606.63,608.03,20.06,20.06,11.84,26,3599,,,,,,,,,,,,,,
192039999,1538596828," ""2018/10/3 20:0:28""",606.28,607.94,20.06,20.06,11.84,27,3599,,,,,,,,,,,,,,
192040999,1538596829," ""2018/10/3 20:0:29""",605.97,607.78,20.06,20.06,11.84,28,3599,,,,,,,,,,,,,,
192041999,1538596830," ""2018/10/3 20:0:30""",605.66,607.69,20.12,20.06,11.84,29,3599,,,,,,,,,,,,,,
192042999,1538596831," ""2018/10/3 20:0:31""",605.38,607.59,20.06,20.06,11.84,30,3599,,,,,,,,,,,,,,
192043999,1538596832," ""2018/10/3 20:0:32""",605.09,607.47,20.06,20.06,11.84,31,3599,,,,,,,,,,,,,,
192044999,1538596833," ""2018/10/3 20:0:33""",604.81,607.38,20.06,20.06,11.84,32,3599,,,,,,,,,,,,,,
192045999,1538596834," ""2018/10/3 20:0:34""",604.56,607.25,20.06,20.06,11.85,33,3599,,,,,,,,,,,,,,
192046999,1538596835," ""2018/10/3 20:0:35""",604.31,607.16,20.06,20.06,11.84,34,3599,,,,,,,,,,,,,,
192047998,1538596836," ""2018/10/3 20:0:36""",604.06,607.06,20.06,20.06,11.84,35,3599,,,,,,,,,,,,,,
192048999,1538596837," ""2018/10/3 20:0:37""",603.81,607,20.06,20.06,11.84,36,3599,,,,,,,,,,,,,,
192049999,1538596838," ""2018/10/3 20:0:38""",603.59,606.91,20.06,20.06,11.84,37,3599,,,,,,,,,,,,,,
192050999,1538596839," ""2018/10/3 20:0:39""",603.38,606.81,20.12,20.06,11.84,38,3599,,,,,,,,,,,,,,
192051999,1538596840," ""2018/10/3 20:0:40""",603.16,606.72,20.06,20.06,11.84,39,3599,,,,,,,,,,,,,,
192052999,1538596841," ""2018/10/3 20:0:41""",602.94,606.66,20.12,20.06,11.84,40,3599,,,,,,,,,,,,,,
192053999,1538596842," ""2018/10/3 20:0:42""",602.72,606.59,20.06,20.06,11.84,41,3599,,,,,,,,,,,,,,
192054999,1538596843," ""2018/10/3 20:0:43""",602.53,606.5,20.06,20.06,11.84,42,3599,,,,,,,,,,,,,,
192055999,1538596844," ""2018/10/3 20:0:44""",602.34,606.44,20.06,20.06,11.84,43,3599,,,,,,,,,,,,,,
192056999,1538596845," ""2018/10/3 20:0:45""",602.13,606.38,20.06,20.06,11.84,44,3599,,,,,,,,,,,,,,
192057999,1538596846," ""2018/10/3 20:0:46""",601.94,606.31,20.12,20.06,11.84,45,3599,,,,,,,,,,,,,,
192058999,1538596847," ""2018/10/3 20:0:47""",601.75,606.22,20.06,20.06,11.84,46,3599,,,,,,,,,,,,,,
192059999,1538596848," ""2018/10/3 20:0:48""",601.59,606.19,20.12,20.06,11.84,47,3599,,,,,,,,,,,,,,
192060999,1538596849," ""2018/10/3 20:0:49""",601.41,606.09,20.06,20.06,11.84,48,3599,,,,,,,,,,,,,,
192061999,1538596850," ""2018/10/3 20:0:50""",601.22,606.03,20.12,20.06,11.84,49,3599,,,,,,,,,,,,,,
192062999,1538596851," ""2018/10/3 20:0:51""",601.06,606,20.12,20.06,11.84,50,3599,,,,,,,,,,,,,,
192063998,1538596852," ""2018/10/3 20:0:52""",600.91,605.91,20.12,20.06,11.84,51,3599,,,,,,,,,,,,,,
192064999,1538596853," ""2018/10/3 20:0:53""",600.75,605.84,20.12,20.06,11.84,52,3599,,,,,,,,,,,,,,
192065999,1538596854," ""2018/10/3 20:0:54""",600.59,605.81,20.12,20.06,11.84,53,3599,,,,,,,,,,,,,,
192066999,1538596855," ""2018/10/3 20:0:55""",600.41,605.75,20.12,20.06,11.84,54,3599,,,,,,,,,,,,,,
192067999,1538596856," ""2018/10/3 20:0:56""",600.28,605.69,20.12,20.06,11.84,55,3599,,,,,,,,,,,,,,
192068999,1538596857," ""2018/10/3 20:0:57""",600.13,605.63,20.12,20.06,11.84,56,3599,,,,,,,,,,,,,,
192069999,1538596858," ""2018/10/3 20:0:58""",600,605.59,20.12,20.06,11.84,57,3599,,,,,,,,,,,,,,
192070999,1538596859," ""2018/10/3 20:0:59""",599.84,605.53,20.12,20.06,11.84,58,3599,,,,,,,,,,,,,,
192071999,1538596860," ""2018/10/3 20:1:0""",599.72,605.5,20.12,20.06,11.84,59,3599,,,,,,,,,,,,,,
192072999,1538596861," ""2018/10/3 20:1:1""",599.56,605.44,20.12,20.06,11.84,0,3599,1538596861," ""2018/10/3 20:1:1""",0.09825,0.03275,,,,,,,,,,
192073999,1538596862," ""2018/10/3 20:1:2""",599.47,605.41,20.12,20.06,11.84,1,3599,,,,,,,,,,,,,,
192074999,1538596863," ""2018/10/3 20:1:3""",599.31,605.34,20.12,20.06,11.84,2,3599,,,,,,,,,,,,,,
192075999,1538596864," ""2018/10/3 20:1:4""",599.19,605.31,20.12,20.06,11.84,3,3599,,,,,,,,,,,,,,
192076999,1538596865," ""2018/10/3 20:1:5""",599.06,605.25,20.12,20.06,11.84,4,3599,,,,,,,,,,,,,,
192077999,1538596866," ""2018/10/3 20:1:6""",598.94,605.22,20.12,20.06,11.84,5,3599,,,,,,,,,,,,,,
192078999,1538596867," ""2018/10/3 20:1:7""",598.81,605.19,20.12,20.06,11.84,6,3599,,,,,,,,,,,,,,
192079998,1538596868," ""2018/10/3 20:1:8""",598.69,605.16,20.12,20.06,11.84,7,3599,,,,,,,,,,,,,,
192080999,1538596869," ""2018/10/3 20:1:9""",598.56,605.09,20.12,20.12,11.84,8,3599,,,,,,,,,,,,,,
192081999,1538596870," ""2018/10/3 20:1:10""",598.44,605.06,20.12,20.06,11.84,9,3599,,,,,,,,,,,,,,
192082999,1538596871," ""2018/10/3 20:1:11""",598.34,605,20.12,20.06,11.84,10,3599,,,,,,,,,,,,,,
192083999,1538596872," ""2018/10/3 20:1:12""",598.22,605,20.12,20.06,11.84,11,3599,,,,,,,,,,,,,,
192084999,1538596873," ""2018/10/3 20:1:13""",598.13,604.94,20.12,20.06,11.84,12,3599,,,,,,,,,,,,,,
192085999,1538596874," ""2018/10/3 20:1:14""",598,604.91,20.12,20.12,11.84,13,3599,,,,,,,,,,,,,,
192086999,1538596875," ""2018/10/3 20:1:15""",597.91,604.88,20.12,20.06,11.84,14,3599,,,,,,,,,,,,,,
192087999,1538596876," ""2018/10/3 20:1:16""",597.81,604.84,20.12,20.12,11.84,15,3599,,,,,,,,,,,,,,
192088999,1538596877," ""2018/10/3 20:1:17""",597.69,604.78,20.12,20.06,11.84,16,3599,,,,,,,,,,,,,,
192089999,1538596878," ""2018/10/3 20:1:18""",597.59,604.75,20.12,20.06,11.84,17,3599,,,,,,,,,,,,,,
192090999,1538596879," ""2018/10/3 20:1:19""",597.5,604.75,20.12,20.06,11.84,18,3599,,,,,,,,,,,,,,
192091999,1538596880," ""2018/10/3 20:1:20""",597.38,604.69,20.12,20.06,11.84,19,3599,,,,,,,,,,,,,,
192092999,1538596881," ""2018/10/3 20:1:21""",597.28,604.66,20.12,20.12,11.84,20,3599,,,,,,,,,,,,,,
192093999,1538596882," ""2018/10/3 20:1:22""",597.19,604.63,20.12,20.06,11.84,21,3599,,,,,,,,,,,,,,
192094999,1538596883," ""2018/10/3 20:1:23""",597.13,604.59,20.12,20.12,11.84,22,3599,,,,,,,,,,,,,,
192095998,1538596884," ""2018/10/3 20:1:24""",597.03,604.56,20.12,20.06,11.84,23,3599,,,,,,,,,,,,,,
192096999,1538596885," ""2018/10/3 20:1:25""",596.94,604.53,20.12,20.06,11.84,24,3599,,,,,,,,,,,,,,
192097999,1538596886," ""2018/10/3 20:1:26""",596.84,604.53,20.12,20.06,11.84,25,3599,,,,,,,,,,,,,,
192098999,1538596887," ""2018/10/3 20:1:27""",596.75,604.5,20.12,20.12,11.84,26,3599,,,,,,,,,,,,,,
192099999,1538596888," ""2018/10/3 20:1:28""",596.66,604.47,20.12,20.06,11.84,27,3599,,,,,,,,,,,,,,
192100999,1538596889," ""2018/10/3 20:1:29""",596.56,604.44,20.12,20.06,11.84,28,3599,,,,,,,,,,,,,,
192101999,1538596890," ""2018/10/3 20:1:30""",596.47,604.41,20.12,20.12,11.84,29,3599,,,,,,,,,,,,,,
192102999,1538596891," ""2018/10/3 20:1:31""",596.41,604.38,20.12,20.12,11.84,30,3599,,,,,,,,,,,,,,
192103999,1538596892," ""2018/10/3 20:1:32""",596.31,604.34,20.12,20.12,11.84,31,3599,,,,,,,,,,,,,,
192104999,1538596893," ""2018/10/3 20:1:33""",596.22,604.31,20.12,20.12,11.84,32,3599,,,,,,,,,,,,,,
192105999,1538596894," ""2018/10/3 20:1:34""",596.16,604.28,20.12,20.12,11.84,33,3599,,,,,,,,,,,,,,
192106999,1538596895," ""2018/10/3 20:1:35""",596.06,604.28,20.12,20.12,11.84,34,3599,,,,,,,,,,,,,,
192107999,1538596896," ""2018/10/3 20:1:36""",595.97,604.22,20.12,20.12,11.84,35,3599,,,,,,,,,,,,,,
192108999,1538596897," ""2018/10/3 20:1:37""",595.91,604.22,20.19,20.12,11.84,36,3599,,,,,,,,,,,,,,
192109999,1538596898," ""2018/10/3 20:1:38""",595.84,604.19,20.19,20.12,11.84,37,3599,,,,,,,,,,,,,,
192110999,1538596899," ""2018/10/3 20:1:39""",595.78,604.16,20.12,20.12,11.84,38,3599,,,,,,,,,,,,,,
192111998,1538596900," ""2018/10/3 20:1:40""",595.69,604.13,20.19,20.12,11.84,39,3599,,,,,,,,,,,,,,
192112999,1538596901," ""2018/10/3 20:1:41""",595.63,604.13,20.19,20.06,11.84,40,3599,,,,,,,,,,,,,,
195612999,1538600401," ""2018/10/3 21:0:1""",636.06,629.06,20.12,20.12,11.87,0,100,,,,,1538600401," ""2018/10/3 21:0:1""",40.22,24.75,20.12,20.12,11.87,0,636.06,629.06
195613999,1538600402," ""2018/10/3 21:0:2""",629.56,622.91,19.94,19.87,11.87,1,3599,,,,,,,,,,,,,,
195614999,1538600403," ""2018/10/3 21:0:3""",625.94,619.63,19.94,19.87,11.87,2,3599,,,,,,,,,,,,,,
195615998,1538600404," ""2018/10/3 21:0:4""",623.47,617.53,19.94,19.87,11.87,3,3599,,,,,,,,,,,,,,
195616999,1538600405," ""2018/10/3 21:0:5""",621.53,616.06,19.94,19.87,11.85,4,3599,,,,,,,,,,,,,,
